0	2.9688664242	4.0512945523	-3.6127261649
0.1	0.9930407992	1.4981739257	-0.900590685
0.2	-1.0119843928	-1.3727937689	-0.0995553497
0.3	-2.3094883908	-2.1651646404	-2.3255464969
0.4	-5.1656888933	-3.679154264	-0.4849055559
0.5	-3.1581790067	-3.8797977588	3.1751056233
0.6	-1.3382899956	-1.3527223706	0.0318758403
0.7	0.5252309577	1.4633353354	-0.5582048816
0.8	1.8977163424	2.1863638433	2.0011078491
0.9	4.6127474232	3.6313459203	2.2213079669
1	2.7523807985	3.8203765516	-3.9032042018

