ts	X	Y	U	V
3255	0	-0.108215	1.97244e-316	-0.117849
3256	0	-0.108797	1.97244e-316	-0.117383
3257	0	-0.109377	1.97244e-316	-0.116926
3258	0	-0.109954	1.97244e-316	-0.116428
3259	0	-0.110529	1.97244e-316	-0.115937
3260	0	-0.111102	1.97244e-316	-0.115464
3261	0	-0.111672	1.97244e-316	-0.114993
3262	0	-0.11224	1.97244e-316	-0.114514
3263	0	-0.112806	1.97244e-316	-0.113983
3264	0	-0.113369	1.97244e-316	-0.113441
3265	0	-0.113929	1.97244e-316	-0.112925
3266	0	-0.114487	1.97244e-316	-0.112393
3267	0	-0.115042	1.97244e-316	-0.111863
3268	0	-0.115594	1.97244e-316	-0.11133
3269	0	-0.116144	1.97244e-316	-0.11082
3270	0	-0.116691	1.97244e-316	-0.110268
3271	0	-0.117235	1.97244e-316	-0.109739
3272	0	-0.117777	1.97244e-316	-0.109183
3273	0	-0.118316	1.97244e-316	-0.108638
3274	0	-0.118853	1.97244e-316	-0.108098
3275	0	-0.119386	1.97244e-316	-0.107533
3276	0	-0.119917	1.97244e-316	-0.106984
3277	0	-0.120445	1.97244e-316	-0.106434
3278	0	-0.120971	1.97244e-316	-0.105839
3279	0	-0.121493	1.97244e-316	-0.105278
3280	0	-0.122013	1.97244e-316	-0.10472
3281	0	-0.12253	1.97244e-316	-0.104113
3282	0	-0.123043	1.97244e-316	-0.103526
3283	0	-0.123554	1.97244e-316	-0.102936
3284	0	-0.124062	1.97244e-316	-0.102306
3285	0	-0.124567	1.97244e-316	-0.101681
3286	0	-0.125069	1.97244e-316	-0.101078
3287	0	-0.125568	1.97244e-316	-0.100451
3288	0	-0.126063	1.97244e-316	-0.0998414
3289	0	-0.126556	1.97244e-316	-0.0991981
3290	0	-0.127045	1.97244e-316	-0.0985702
3291	0	-0.127531	1.97244e-316	-0.0978749
3292	0	-0.128014	1.97244e-316	-0.0971963
3293	0	-0.128494	1.97244e-316	-0.0965437
3294	0	-0.12897	1.97244e-316	-0.095903
3295	0	-0.129443	1.97244e-316	-0.0952645
3296	0	-0.129913	1.97244e-316	-0.0945807
3297	0	-0.130379	1.97244e-316	-0.0939195
3298	0	-0.130842	1.97244e-316	-0.0932583
3299	0	-0.131302	1.97244e-316	-0.0925959
3300	0	-0.131759	1.97244e-316	-0.0919366
3301	0	-0.132212	1.97244e-316	-0.0912701
3302	0	-0.132662	1.97244e-316	-0.0905737
3303	0	-0.133109	1.97244e-316	-0.0898288
3304	0	-0.133552	1.97244e-316	-0.0891269
3305	0	-0.133991	1.97244e-316	-0.0884272
3306	0	-0.134427	1.97244e-316	-0.0877059
3307	0	-0.134859	1.97244e-316	-0.0870008
3308	0	-0.135288	1.97244e-316	-0.086283
3309	0	-0.135713	1.97244e-316	-0.0855596
3310	0	-0.136135	1.97244e-316	-0.0848541
3311	0	-0.136553	1.97244e-316	-0.0841071
3312	0	-0.136968	1.97244e-316	-0.0833811
3313	0	-0.137379	1.97244e-316	-0.08265
3314	0	-0.137786	1.97244e-316	-0.0818904
3315	0	-0.138189	1.97244e-316	-0.0811565
3316	0	-0.138589	1.97244e-316	-0.0804241
3317	0	-0.138985	1.97244e-316	-0.0796909
3318	0	-0.139378	1.97244e-316	-0.0789287
3319	0	-0.139767	1.97244e-316	-0.0781851
3320	0	-0.140152	1.97244e-316	-0.0774359
3321	0	-0.140533	1.97244e-316	-0.0766862
3322	0	-0.140911	1.97244e-316	-0.0758857
3323	0	-0.141284	1.97244e-316	-0.0751172
3324	0	-0.141654	1.97244e-316	-0.0743509
3325	0	-0.14202	1.97244e-316	-0.0735836
3326	0	-0.142383	1.97244e-316	-0.0727767
3327	0	-0.142741	1.97244e-316	-0.0719778
3328	0	-0.143095	1.97244e-316	-0.0711868
3329	0	-0.143445	1.97244e-316	-0.0703889
3330	0	-0.143792	1.97244e-316	-0.0695979
3331	0	-0.144134	1.97244e-316	-0.0687511
3332	0	-0.144472	1.97244e-316	-0.0679398
3333	0	-0.144807	1.97244e-316	-0.0671026
3334	0	-0.145137	1.97244e-316	-0.0662459
3335	0	-0.145462	1.97244e-316	-0.0654225
3336	0	-0.145784	1.97244e-316	-0.064599
3337	0	-0.146102	1.97244e-316	-0.0637636
3338	0	-0.146415	1.97244e-316	-0.0629144
3339	0	-0.146724	1.97244e-316	-0.0620773
3340	0	-0.14703	1.97244e-316	-0.0612393
3341	0	-0.14733	1.97244e-316	-0.0603257
3342	0	-0.147627	1.97244e-316	-0.0594651
3343	0	-0.147919	1.97244e-316	-0.0585744
3344	0	-0.148207	1.97244e-316	-0.0577104
3345	0	-0.14849	1.97244e-316	-0.056847
3346	0	-0.148769	1.97244e-316	-0.055988
3347	0	-0.149044	1.97244e-316	-0.0551257
3348	0	-0.149315	1.97244e-316	-0.0542632
3349	0	-0.149581	1.97244e-316	-0.0533959
3350	0	-0.149843	1.97244e-316	-0.0524938
3351	0	-0.150101	1.97244e-316	-0.0515978
3352	0	-0.150354	1.97244e-316	-0.0507032
3353	0	-0.150603	1.97244e-316	-0.0498114
3354	0	-0.150847	1.97244e-316	-0.0489185
3355	0	-0.151087	1.97244e-316	-0.0480241
3356	0	-0.151322	1.97244e-316	-0.047128
3357	0	-0.151553	1.97244e-316	-0.0462319
3358	0	-0.15178	1.97244e-316	-0.0453298
3359	0	-0.152002	1.97244e-316	-0.0444211
3360	0	-0.15222	1.97244e-316	-0.0434882
3361	0	-0.152432	1.97244e-316	-0.0425602
3362	0	-0.152641	1.97244e-316	-0.0416391
3363	0	-0.152844	1.97244e-316	-0.0406896
3364	0	-0.153043	1.97244e-316	-0.0397194
3365	0	-0.153238	1.97244e-316	-0.0387768
3366	0	-0.153427	1.97244e-316	-0.0378439
3367	0	-0.153612	1.97244e-316	-0.0369075
3368	0	-0.153792	1.97244e-316	-0.0359616
3369	0	-0.153968	1.97244e-316	-0.0350171
3370	0	-0.154139	1.97244e-316	-0.0340429
3371	0	-0.154305	1.97244e-316	-0.0330868
3372	0	-0.154466	1.97244e-316	-0.0321296
3373	0	-0.154623	1.97244e-316	-0.0311738
3374	0	-0.154775	1.97244e-316	-0.0302166
3375	0	-0.154922	1.97244e-316	-0.029257
3376	0	-0.155064	1.97244e-316	-0.0282876
3377	0	-0.155202	1.97244e-316	-0.0273162
3378	0	-0.155335	1.97244e-316	-0.0263512
3379	0	-0.155463	1.97244e-316	-0.0253803
3380	0	-0.155586	1.97244e-316	-0.0243877
3381	0	-0.155704	1.97244e-316	-0.0234067
3382	0	-0.155817	1.97244e-316	-0.0224285
3383	0	-0.155926	1.97244e-316	-0.0214459
3384	0	-0.156029	1.97244e-316	-0.0204594
3385	0	-0.156128	1.97244e-316	-0.0194735
3386	0	-0.156222	1.97244e-316	-0.0184392
3387	0	-0.156311	1.97244e-316	-0.0174361
3388	0	-0.156394	1.97244e-316	-0.0164371
3389	0	-0.156473	1.97244e-316	-0.0154368
3390	0	-0.156547	1.97244e-316	-0.0144343
3391	0	-0.156616	1.97244e-316	-0.0134307
3392	0	-0.15668	1.97244e-316	-0.0124213
3393	0	-0.156739	1.97244e-316	-0.0114108
3394	0	-0.156793	1.97244e-316	-0.0103958
3395	0	-0.156842	1.97244e-316	-0.0093779
3396	0	-0.156885	1.97244e-316	-0.00835745
3397	0	-0.156924	1.97244e-316	-0.00732677
3398	0	-0.156958	1.97244e-316	-0.00629966
3399	0	-0.156986	1.97244e-316	-0.00527175
3400	0	-0.15701	1.97244e-316	-0.00424182
3401	0	-0.157028	1.97244e-316	-0.00320965
3402	0	-0.157042	1.97244e-316	-0.00217501
3403	0	-0.15705	1.97244e-316	-0.001138
3404	0	-0.157053	1.97244e-316	-9.81922e-05
3405	0	-0.157051	1.97244e-316	0.000944335
3406	0	-0.157043	1.97244e-316	0.00198664
3407	0	-0.157031	1.97244e-316	0.00303451
3408	0	-0.157013	1.97244e-316	0.00408514
3409	0	-0.15699	1.97244e-316	0.00513637
3410	0	-0.156962	1.97244e-316	0.00618748
3411	0	-0.156929	1.97244e-316	0.00724267
3412	0	-0.15689	1.97244e-316	0.00829361
3413	0	-0.156846	1.97244e-316	0.0093499
3414	0	-0.156797	1.97244e-316	0.0104101
3415	0	-0.156743	1.97244e-316	0.0114737
3416	0	-0.156684	1.97244e-316	0.0125408
3417	0	-0.156619	1.97244e-316	0.0136093
3418	0	-0.156549	1.97244e-316	0.0146789
3419	0	-0.156473	1.97244e-316	0.0157509
3420	0	-0.156393	1.97244e-316	0.0168259
3421	0	-0.156307	1.97244e-316	0.0179042
3422	0	-0.156215	1.97244e-316	0.0189793
3423	0	-0.156119	1.97244e-316	0.0200079
3424	0	-0.156017	1.97244e-316	0.0210757
3425	0	-0.15591	1.97244e-316	0.0221505
3426	0	-0.155798	1.97244e-316	0.0232309
3427	0	-0.15568	1.97244e-316	0.0243149
3428	0	-0.155557	1.97244e-316	0.0254007
3429	0	-0.155428	1.97244e-316	0.0264656
3430	0	-0.155295	1.97244e-316	0.0275462
3431	0	-0.155155	1.97244e-316	0.028637
3432	0	-0.155011	1.97244e-316	0.0297248
3433	0	-0.154861	1.97244e-316	0.0308028
3434	0	-0.154706	1.97244e-316	0.0318924
3435	0	-0.154545	1.97244e-316	0.0329882
3436	0	-0.154379	1.97244e-316	0.0340855
3437	0	-0.154208	1.97244e-316	0.0351847
3438	0	-0.154031	1.97244e-316	0.0362863
3439	0	-0.153848	1.97244e-316	0.0373503
3440	0	-0.153661	1.97244e-316	0.0384435
3441	0	-0.153468	1.97244e-316	0.0395302
3442	0	-0.153269	1.97244e-316	0.040629
3443	0	-0.153065	1.97244e-316	0.0417319
3444	0	-0.152856	1.97244e-316	0.0427988
3445	0	-0.152641	1.97244e-316	0.0438677
3446	0	-0.152421	1.97244e-316	0.0449664
3447	0	-0.152196	1.97244e-316	0.0460592
3448	0	-0.151965	1.97244e-316	0.0471419
3449	0	-0.151729	1.97244e-316	0.0482432
3450	0	-0.151488	1.97244e-316	0.0493524
3451	0	-0.15124	1.97244e-316	0.0504664
3452	0	-0.150988	1.97244e-316	0.051582
3453	0	-0.15073	1.97244e-316	0.0526967
3454	0	-0.150466	1.97244e-316	0.0538079
3455	0	-0.150197	1.97244e-316	0.0549229
3456	0	-0.149922	1.97244e-316	0.0560294
3457	0	-0.149642	1.97244e-316	0.0571275
3458	0	-0.149357	1.97244e-316	0.0582028
3459	0	-0.149066	1.97244e-316	0.0593039
3460	0	-0.148769	1.97244e-316	0.0604137
3461	0	-0.148467	1.97244e-316	0.0615247
3462	0	-0.14816	1.97244e-316	0.0626401
3463	0	-0.147847	1.97244e-316	0.0637492
3464	0	-0.147529	1.97244e-316	0.0648175
3465	0	-0.147205	1.97244e-316	0.0659011
3466	0	-0.146876	1.97244e-316	0.0669484
3467	0	-0.146542	1.97244e-316	0.0680451
3468	0	-0.146203	1.97244e-316	0.0691335
3469	0	-0.145858	1.97244e-316	0.0702242
3470	0	-0.145507	1.97244e-316	0.0713367
3471	0	-0.145151	1.97244e-316	0.0724532
3472	0	-0.14479	1.97244e-316	0.0735265
3473	0	-0.144423	1.97244e-316	0.074602
3474	0	-0.144051	1.97244e-316	0.0757114
3475	0	-0.143674	1.97244e-316	0.0767771
3476	0	-0.143291	1.97244e-316	0.0778862
3477	0	-0.142903	1.97244e-316	0.078985
3478	0	-0.142509	1.97244e-316	0.0800923
3479	0	-0.14211	1.97244e-316	0.0811507
3480	0	-0.141705	1.97244e-316	0.0822517
3481	0	-0.141295	1.97244e-316	0.0833619
3482	0	-0.14088	1.97244e-316	0.0844772
3483	0	-0.140459	1.97244e-316	0.0855335
3484	0	-0.140033	1.97244e-316	0.0866299
3485	0	-0.139601	1.97244e-316	0.0877365
3486	0	-0.139164	1.97244e-316	0.0888366
3487	0	-0.138721	1.97244e-316	0.0899462
3488	0	-0.138273	1.97244e-316	0.0910594
3489	0	-0.13782	1.97244e-316	0.0921732
3490	0	-0.137361	1.97244e-316	0.0932543
3491	0	-0.136896	1.97244e-316	0.0943499
3492	0	-0.136427	1.97244e-316	0.095452
3493	0	-0.135951	1.97244e-316	0.0965115
3494	0	-0.135471	1.97244e-316	0.097612
3495	0	-0.134985	1.97244e-316	0.0986967
3496	0	-0.134494	1.97244e-316	0.0997775
3497	0	-0.133997	1.97244e-316	0.100878
3498	0	-0.133495	1.97244e-316	0.101931
3499	0	-0.132988	1.97244e-316	0.103019
3500	0	-0.132475	1.97244e-316	0.104046
3501	0	-0.131957	1.97244e-316	0.105097
3502	0	-0.131434	1.97244e-316	0.106176
3503	0	-0.130906	1.97244e-316	0.107269
3504	0	-0.130372	1.97244e-316	0.108362
3505	0	-0.129833	1.97244e-316	0.109448
3506	0	-0.129289	1.97244e-316	0.110488
3507	0	-0.128739	1.97244e-316	0.11156
3508	0	-0.128184	1.97244e-316	0.112643
3509	0	-0.127624	1.97244e-316	0.113678
3510	0	-0.127059	1.97244e-316	0.114698
3511	0	-0.126488	1.97244e-316	0.115742
3512	0	-0.125913	1.97244e-316	0.116768
3513	0	-0.125332	1.97244e-316	0.117835
3514	0	-0.124746	1.97244e-316	0.118867
3515	0	-0.124155	1.97244e-316	0.119904
3516	0	-0.123559	1.97244e-316	0.120923
3517	0	-0.122958	1.97244e-316	0.121973
3518	0	-0.122351	1.97244e-316	0.12303
3519	0	-0.12174	1.97244e-316	0.12405
3520	0	-0.121123	1.97244e-316	0.125103
3521	0	-0.120501	1.97244e-316	0.126106
3522	0	-0.119875	1.97244e-316	0.127156
3523	0	-0.119242	1.97244e-316	0.128227
3524	0	-0.118605	1.97244e-316	0.129264
3525	0	-0.117963	1.97244e-316	0.13032
3526	0	-0.117315	1.97244e-316	0.131346
3527	0	-0.116662	1.97244e-316	0.132378
3528	0	-0.116004	1.97244e-316	0.133384
3529	0	-0.115341	1.97244e-316	0.134405
3530	0	-0.114674	1.97244e-316	0.135423
3531	0	-0.114001	1.97244e-316	0.136466
3532	0	-0.113323	1.97244e-316	0.137458
3533	0	-0.11264	1.97244e-316	0.138419
3534	0	-0.111952	1.97244e-316	0.139405
3535	0	-0.111259	1.97244e-316	0.140421
3536	0	-0.110562	1.97244e-316	0.141445
3537	0	-0.109859	1.97244e-316	0.142459
3538	0	-0.109151	1.97244e-316	0.143433
3539	0	-0.108439	1.97244e-316	0.144438
3540	0	-0.107721	1.97244e-316	0.145409
3541	0	-0.106999	1.97244e-316	0.146327
3542	0	-0.106273	1.97244e-316	0.147296
3543	0	-0.105541	1.97244e-316	0.148275
3544	0	-0.104805	1.97244e-316	0.149232
3545	0	-0.104063	1.97244e-316	0.150195
3546	0	-0.103318	1.97244e-316	0.151148
3547	0	-0.102567	1.97244e-316	0.152122
3548	0	-0.101812	1.97244e-316	0.153056
3549	0	-0.101051	1.97244e-316	0.154037
3550	0	-0.100287	1.97244e-316	0.154964
3551	0	-0.0995171	1.97244e-316	0.155933
3552	0	-0.0987428	1.97244e-316	0.1569
3553	0	-0.0979637	1.97244e-316	0.157881
3554	0	-0.0971798	1.97244e-316	0.158825
3555	0	-0.0963912	1.97244e-316	0.159783
3556	0	-0.095598	1.97244e-316	0.160706
3557	0	-0.0948001	1.97244e-316	0.161622
3558	0	-0.0939977	1.97244e-316	0.162577
3559	0	-0.0931907	1.97244e-316	0.163488
3560	0	-0.0923792	1.97244e-316	0.164364
3561	0	-0.0915633	1.97244e-316	0.165259
3562	0	-0.0907429	1.97244e-316	0.166192
3563	0	-0.0899179	1.97244e-316	0.167114
3564	0	-0.0890885	1.97244e-316	0.167998
3565	0	-0.0882546	1.97244e-316	0.168919
3566	0	-0.0874162	1.97244e-316	0.169799
3567	0	-0.0865736	1.97244e-316	0.170635
3568	0	-0.0857268	1.97244e-316	0.171498
3569	0	-0.0848757	1.97244e-316	0.172365
3570	0	-0.0840203	1.97244e-316	0.173238
3571	0	-0.0831606	1.97244e-316	0.174099
3572	0	-0.0822966	1.97244e-316	0.174962
3573	0	-0.0814284	1.97244e-316	0.175818
3574	0	-0.0805559	1.97244e-316	0.176685
3575	0	-0.0796791	1.97244e-316	0.177546
3576	0	-0.07879	1.97244e-316	0.178449
3577	0	-0.0778965	1.97244e-316	0.179347
3578	0	-0.0769985	1.97244e-316	0.180203
3579	0	-0.0760963	1.97244e-316	0.181022
3580	0	-0.07519	1.97244e-316	0.181871
3581	0	-0.0742795	1.97244e-316	0.182714
3582	0	-0.0733648	1.97244e-316	0.183536
3583	0	-0.072446	1.97244e-316	0.184321
3584	0	-0.0715234	1.97244e-316	0.185116
3585	0	-0.0705967	1.97244e-316	0.185942
3586	0	-0.0696659	1.97244e-316	0.186754
3587	0	-0.068731	1.97244e-316	0.187553
3588	0	-0.0677923	1.97244e-316	0.188334
3589	0	-0.0668497	1.97244e-316	0.189081
3590	0	-0.0659033	1.97244e-316	0.189839
3591	0	-0.0649532	1.97244e-316	0.190599
3592	0	-0.0639992	1.97244e-316	0.191376
3593	0	-0.0630414	1.97244e-316	0.192127
3594	0	-0.0620799	1.97244e-316	0.192869
3595	0	-0.0611146	1.97244e-316	0.193644
3596	0	-0.0601455	1.97244e-316	0.19439
3597	0	-0.0591726	1.97244e-316	0.195137
3598	0	-0.058196	1.97244e-316	0.195916
3599	0	-0.0572155	1.97244e-316	0.196662
3600	0	-0.0562313	1.97244e-316	0.197424
3601	0	-0.0552434	1.97244e-316	0.198144
3602	0	-0.0542518	1.97244e-316	0.198867
3603	0	-0.0532567	1.97244e-316	0.199578
3604	0	-0.0522582	1.97244e-316	0.200246
3605	0	-0.0512562	1.97244e-316	0.200938
3606	0	-0.0502508	1.97244e-316	0.201649
3607	0	-0.0492418	1.97244e-316	0.202329
3608	0	-0.0482295	1.97244e-316	0.203034
3609	0	-0.0472136	1.97244e-316	0.203695
3610	0	-0.0461946	1.97244e-316	0.204333
3611	0	-0.0451723	1.97244e-316	0.204992
3612	0	-0.0441468	1.97244e-316	0.205629
3613	0	-0.0431181	1.97244e-316	0.206271
3614	0	-0.0420862	1.97244e-316	0.20689
3615	0	-0.0410512	1.97244e-316	0.207548
3616	0	-0.0400129	1.97244e-316	0.208183
3617	0	-0.0389714	1.97244e-316	0.208823
3618	0	-0.0379267	1.97244e-316	0.209484
3619	0	-0.0368788	1.97244e-316	0.210106
3620	0	-0.0358278	1.97244e-316	0.210722
3621	0	-0.0347737	1.97244e-316	0.211324
3622	0	-0.0337166	1.97244e-316	0.211929
3623	0	-0.0326567	1.97244e-316	0.212479
3624	0	-0.0315939	1.97244e-316	0.21305
3625	0	-0.0305282	1.97244e-316	0.213652
3626	0	-0.0294596	1.97244e-316	0.214213
3627	0	-0.0283882	1.97244e-316	0.214796
3628	0	-0.0273139	1.97244e-316	0.21536
3629	0	-0.0262369	1.97244e-316	0.215869
3630	0	-0.0251573	1.97244e-316	0.216407
3631	0	-0.024075	1.97244e-316	0.216926
3632	0	-0.0229902	1.97244e-316	0.217437
3633	0	-0.0219029	1.97244e-316	0.217945
3634	0	-0.0208129	1.97244e-316	0.218484
3635	0	-0.0197203	1.97244e-316	0.218994
3636	0	-0.0186251	1.97244e-316	0.219515
3637	0	-0.0175274	1.97244e-316	0.220022
3638	0	-0.0164271	1.97244e-316	0.22054
3639	0	-0.0153243	1.97244e-316	0.221016
3640	0	-0.0142191	1.97244e-316	0.221502
3641	0	-0.0131115	1.97244e-316	0.221976
3642	0	-0.0120017	1.97244e-316	0.22239
3643	0	-0.0108898	1.97244e-316	0.222845
3644	0	-0.00977452	1.97244e-316	0.223292
3645	0	-0.00865706	1.97244e-316	0.223735
3646	0	-0.00753742	1.97244e-316	0.224166
3647	0	-0.00641571	1.97244e-316	0.224562
3648	0	-0.005292	1.97244e-316	0.224966
3649	0	-0.00416632	1.97244e-316	0.225352
3650	0	-0.00303871	1.97244e-316	0.225739
3651	0	-0.00190918	1.97244e-316	0.226117
3652	0	-0.000777572	1.97244e-316	0.22653
3653	0	0.000356023	1.97244e-316	0.226912
3654	0	0.00149144	1.97244e-316	0.227299
3655	0	0.00262877	1.97244e-316	0.227677
3656	0	0.00376801	1.97244e-316	0.228064
3657	0	0.00490907	1.97244e-316	0.228407
3658	0	0.00605181	1.97244e-316	0.228736
3659	0	0.00719616	1.97244e-316	0.229049
3660	0	0.00834203	1.97244e-316	0.229346
3661	0	0.00948949	1.97244e-316	0.229683
3662	0	0.0106375	1.97244e-316	0.229982
3663	0	0.0117871	1.97244e-316	0.230309
3664	0	0.0129381	1.97244e-316	0.230544
3665	0	0.0140903	1.97244e-316	0.230813
3666	0	0.0152439	1.97244e-316	0.23109
3667	0	0.0163988	1.97244e-316	0.231346
3668	0	0.0175551	1.97244e-316	0.231622
3669	0	0.0187127	1.97244e-316	0.231881
3670	0	0.0198716	1.97244e-316	0.232126
3671	0	0.0210316	1.97244e-316	0.232375
3672	0	0.022193	1.97244e-316	0.232647
3673	0	0.0233557	1.97244e-316	0.232881
3674	0	0.0245194	1.97244e-316	0.233077
3675	0	0.0256842	1.97244e-316	0.233296
3676	0	0.02685	1.97244e-316	0.233501
3677	0	0.0280167	1.97244e-316	0.233647
3678	0	0.0291842	1.97244e-316	0.233831
3679	0	0.0303527	1.97244e-316	0.234008
3680	0	0.031522	1.97244e-316	0.234183
3681	0	0.0326921	1.97244e-316	0.234343
3682	0	0.0338629	1.97244e-316	0.234454
3683	0	0.0350343	1.97244e-316	0.234558
3684	0	0.0362062	1.97244e-316	0.23465
3685	0	0.0373786	1.97244e-316	0.234793
3686	0	0.0385517	1.97244e-316	0.234911
3687	0	0.0397253	1.97244e-316	0.235016
3688	0	0.0408995	1.97244e-316	0.235125
3689	0	0.0420743	1.97244e-316	0.235254
3690	0	0.0432496	1.97244e-316	0.235346
3691	0	0.0444253	1.97244e-316	0.235424
3692	0	0.0456014	1.97244e-316	0.235484
3693	0	0.0467778	1.97244e-316	0.235539
3694	0	0.0479543	1.97244e-316	0.235536
3695	0	0.0491309	1.97244e-316	0.235573
3696	0	0.0503077	1.97244e-316	0.235603
3697	0	0.0514846	1.97244e-316	0.235633
3698	0	0.0526616	1.97244e-316	0.235647
3699	0	0.0538386	1.97244e-316	0.235615
3700	0	0.0550154	1.97244e-316	0.235571
3701	0	0.0561919	1.97244e-316	0.235517
3702	0	0.0573683	1.97244e-316	0.235511
3703	0	0.0585446	1.97244e-316	0.235483
3704	0	0.0597208	1.97244e-316	0.235442
3705	0	0.0608967	1.97244e-316	0.235402
3706	0	0.0620725	1.97244e-316	0.235381
3707	0	0.0632481	1.97244e-316	0.23532
3708	0	0.0644233	1.97244e-316	0.235247
3709	0	0.0655981	1.97244e-316	0.235155
3710	0	0.0667725	1.97244e-316	0.235058
3711	0	0.0679462	1.97244e-316	0.234902
3712	0	0.0691193	1.97244e-316	0.234786
3713	0	0.0702917	1.97244e-316	0.234662
3714	0	0.0714636	1.97244e-316	0.234541
3715	0	0.0726348	1.97244e-316	0.234404
3716	0	0.0738051	1.97244e-316	0.234221
3717	0	0.0749746	1.97244e-316	0.234024
3718	0	0.0761431	1.97244e-316	0.233861
3719	0	0.0773108	1.97244e-316	0.233679
3720	0	0.0784776	1.97244e-316	0.233489
3721	0	0.0796434	1.97244e-316	0.23329
3722	0	0.0808081	1.97244e-316	0.233084
3723	0	0.081972	1.97244e-316	0.232909
3724	0	0.0831348	1.97244e-316	0.23269
3725	0	0.0842965	1.97244e-316	0.232463
3726	0	0.085457	1.97244e-316	0.232211
3727	0	0.0866163	1.97244e-316	0.231958
3728	0	0.0877742	1.97244e-316	0.231664
3729	0	0.0889307	1.97244e-316	0.23138
3730	0	0.0900857	1.97244e-316	0.231099
3731	0	0.0912393	1.97244e-316	0.230814
3732	0	0.0923915	1.97244e-316	0.230517
3733	0	0.0935421	1.97244e-316	0.230187
3734	0	0.0946911	1.97244e-316	0.229857
3735	0	0.0958384	1.97244e-316	0.229517
3736	0	0.096984	1.97244e-316	0.229171
3737	0	0.0981278	1.97244e-316	0.228818
3738	0	0.0992699	1.97244e-316	0.228466
3739	0	0.10041	1.97244e-316	0.228128
3740	0	0.101549	1.97244e-316	0.227775
3741	0	0.102686	1.97244e-316	0.227403
3742	0	0.10381	1.97244e-316	0.227077
3743	0	0.104933	1.97244e-316	0.226669
3744	0	0.106054	1.97244e-316	0.226273
3745	0	0.107173	1.97244e-316	0.225863
3746	0	0.10829	1.97244e-316	0.225366
3747	0	0.109405	1.97244e-316	0.224938
3748	0	0.110517	1.97244e-316	0.224461
3749	0	0.111627	1.97244e-316	0.224033
3750	0	0.112735	1.97244e-316	0.223574
3751	0	0.11384	1.97244e-316	0.223063
3752	0	0.114943	1.97244e-316	0.222576
3753	0	0.116043	1.97244e-316	0.22207
3754	0	0.117141	1.97244e-316	0.22156
3755	0	0.118237	1.97244e-316	0.22104
3756	0	0.119329	1.97244e-316	0.22053
3757	0	0.12042	1.97244e-316	0.220029
3758	0	0.121508	1.97244e-316	0.2195
3759	0	0.122593	1.97244e-316	0.21896
3760	0	0.123675	1.97244e-316	0.218423
3761	0	0.124755	1.97244e-316	0.217827
3762	0	0.125832	1.97244e-316	0.21725
3763	0	0.126905	1.97244e-316	0.216665
3764	0	0.127976	1.97244e-316	0.215995
3765	0	0.129044	1.97244e-316	0.215396
3766	0	0.130108	1.97244e-316	0.214777
3767	0	0.13117	1.97244e-316	0.214159
3768	0	0.132229	1.97244e-316	0.213559
3769	0	0.133284	1.97244e-316	0.212868
3770	0	0.134336	1.97244e-316	0.212194
3771	0	0.135385	1.97244e-316	0.211536
3772	0	0.13643	1.97244e-316	0.210843
3773	0	0.137472	1.97244e-316	0.210189
3774	0	0.138511	1.97244e-316	0.209507
3775	0	0.139546	1.97244e-316	0.208814
3776	0	0.140578	1.97244e-316	0.208145
3777	0	0.141606	1.97244e-316	0.207444
3778	0	0.142631	1.97244e-316	0.206719
3779	0	0.143653	1.97244e-316	0.206004
3780	0	0.14467	1.97244e-316	0.205232
3781	0	0.145684	1.97244e-316	0.204475
3782	0	0.146695	1.97244e-316	0.203712
3783	0	0.147701	1.97244e-316	0.202899
3784	0	0.148703	1.97244e-316	0.202095
3785	0	0.149702	1.97244e-316	0.201324
3786	0	0.150696	1.97244e-316	0.20051
3787	0	0.151687	1.97244e-316	0.199728
3788	0	0.152673	1.97244e-316	0.198917
3789	0	0.153656	1.97244e-316	0.198062
3790	0	0.154634	1.97244e-316	0.197211
3791	0	0.155608	1.97244e-316	0.196354
3792	0	0.156578	1.97244e-316	0.195501
3793	0	0.157543	1.97244e-316	0.194662
3794	0	0.158505	1.97244e-316	0.193799
3795	0	0.159462	1.97244e-316	0.192932
3796	0	0.160414	1.97244e-316	0.192077
3797	0	0.161363	1.97244e-316	0.191185
3798	0	0.162307	1.97244e-316	0.190321
3799	0	0.163247	1.97244e-316	0.189395
3800	0	0.164182	1.97244e-316	0.188458
3801	0	0.165112	1.97244e-316	0.187522
3802	0	0.166038	1.97244e-316	0.186589
3803	0	0.166959	1.97244e-316	0.185639
3804	0	0.167876	1.97244e-316	0.184627
3805	0	0.168787	1.97244e-316	0.183641
3806	0	0.169694	1.97244e-316	0.182678
3807	0	0.170595	1.97244e-316	0.181675
3808	0	0.171492	1.97244e-316	0.180705
3809	0	0.172384	1.97244e-316	0.179706
3810	0	0.173271	1.97244e-316	0.178665
3811	0	0.174153	1.97244e-316	0.177624
3812	0	0.175029	1.97244e-316	0.176621
3813	0	0.175901	1.97244e-316	0.175591
3814	0	0.176768	1.97244e-316	0.174545
3815	0	0.177629	1.97244e-316	0.173512
3816	0	0.178485	1.97244e-316	0.172462
3817	0	0.179336	1.97244e-316	0.171399
3818	0	0.180182	1.97244e-316	0.170355
3819	0	0.181022	1.97244e-316	0.16927
3820	0	0.181857	1.97244e-316	0.168215
3821	0	0.182687	1.97244e-316	0.167111
3822	0	0.183512	1.97244e-316	0.166018
