timestep	Fx	Fy
13.965	0.602196	0.306374
13.97	0.611822	0.305011
13.975	0.62242	0.30529
13.98	0.621937	0.304422
13.985	0.620807	0.303628
13.99	0.618936	0.304741
13.995	0.618767	0.303557
14	0.619012	0.303262
14.005	0.619142	0.302444
14.01	0.619226	0.302692
14.015	0.619424	0.302211
14.02	0.61952	0.301485
14.025	0.61963	0.301316
14.03	0.620133	0.301344
14.035	0.619621	0.300731
14.04	0.619839	0.300333
14.045	0.619996	0.299408
14.05	0.620152	0.299425
14.055	0.620218	0.299093
14.06	0.620382	0.298471
14.065	0.620459	0.29809
14.07	0.620556	0.297396
14.075	0.620633	0.297339
14.08	0.620765	0.297241
14.085	0.620881	0.295972
14.09	0.620923	0.295978
14.095	0.621027	0.295268
14.1	0.621134	0.294844
14.105	0.621192	0.294285
14.11	0.621305	0.293777
14.115	0.621388	0.293097
14.12	0.621502	0.292626
14.125	0.621642	0.292067
14.13	0.621637	0.291387
14.135	0.621801	0.291173
14.14	0.621877	0.29036
14.145	0.613907	0.289818
14.15	0.618051	0.288827
14.155	0.633909	0.287933
14.16	0.629606	0.288139
14.165	0.626064	0.287431
14.17	0.624342	0.288341
14.175	0.623474	0.28659
14.18	0.622781	0.293991
14.185	0.623448	0.286958
14.19	0.623216	0.284806
14.195	0.623144	0.297677
14.2	0.622801	0.286854
14.205	0.622887	0.284045
14.21	0.623346	0.283192
14.215	0.623338	0.281375
14.22	0.638259	0.280161
14.225	0.631517	0.28036
14.23	0.627533	0.278626
14.235	0.625874	0.27888
14.24	0.62498	0.277383
14.245	0.607962	0.276333
14.25	0.61607	0.276238
14.255	0.620105	0.275371
14.26	0.622185	0.271695
14.265	0.623279	0.273045
14.27	0.624199	0.282997
14.275	0.624408	0.275173
14.28	0.608724	0.271629
14.285	0.624908	0.27072
14.29	0.625655	0.269242
14.295	0.623886	0.268397
14.3	0.624218	0.267963
14.305	0.624491	0.266804
14.31	0.625091	0.265916
14.315	0.625259	0.265475
14.32	0.625503	0.26368
14.325	0.625661	0.263106
14.33	0.625036	0.268305
14.335	0.625786	0.269378
14.34	0.62638	0.263319
14.345	0.625518	0.260434
14.35	0.626696	0.262794
14.355	0.613164	0.258024
14.36	0.619842	0.260893
14.365	0.623273	0.256364
14.37	0.628208	0.254181
14.375	0.626724	0.25302
14.38	0.627984	0.271698
14.385	0.62839	0.255261
14.39	0.638278	0.252458
14.395	0.634936	0.250666
14.4	0.629514	0.258967
14.405	0.610723	0.249776
14.41	0.620772	0.247663
14.415	0.622224	0.255411
14.42	0.615054	0.247799
14.425	0.623368	0.244475
14.43	0.625681	0.243311
14.435	0.620472	0.241981
14.44	0.624164	0.254207
14.445	0.627557	0.243253
14.45	0.641874	0.246019
14.455	0.636288	0.239439
14.46	0.633557	0.237823
14.465	0.630914	0.253192
14.47	0.637451	0.249036
14.475	0.634546	0.237019
14.48	0.633227	0.236929
14.485	0.630504	0.24234
14.49	0.643971	0.234817
14.495	0.653418	0.229224
14.5	0.654319	0.227562
14.505	0.645161	0.226339
14.51	0.639266	0.225037
14.515	0.636016	0.224234
14.52	0.646423	0.225312
14.525	0.644684	0.226393
14.53	0.631296	0.220537
14.535	0.629303	0.238387
14.54	0.61003	0.225012
14.545	0.621152	0.21999
14.55	0.625913	0.217526
14.555	0.612863	0.216153
14.56	0.622286	0.213875
14.565	0.59021	0.216236
14.57	0.610864	0.223279
14.575	0.619191	0.216021
14.58	0.617026	0.220413
14.585	0.62325	0.232277
14.59	0.627002	0.213426
14.595	0.62895	0.207487
14.6	0.609227	0.211597
14.605	0.625145	0.212095
14.61	0.630033	0.202979
14.615	0.630653	0.199742
14.62	0.640624	0.212513
14.625	0.647684	0.200151
14.63	0.640681	0.208965
14.635	0.621632	0.196284
14.64	0.625231	0.212308
14.645	0.614865	0.194284
14.65	0.621789	0.190485
14.655	0.63728	0.191689
14.66	0.633274	0.193776
14.665	0.631668	0.207247
14.67	0.630228	0.189293
14.675	0.629932	0.184677
14.68	0.630568	0.181957
14.685	0.636916	0.18008
14.69	0.635124	0.199432
14.695	0.646355	0.181612
14.7	0.639965	0.178216
14.705	0.617471	0.174588
14.71	0.625389	0.179232
14.715	0.621019	0.17182
14.72	0.628173	0.169464
14.725	0.630013	0.167221
14.73	0.632634	0.164506
14.735	0.635028	0.176781
14.74	0.635943	0.170155
14.745	0.621781	0.166712
14.75	0.62534	0.159515
14.755	0.632273	0.177012
14.76	0.644951	0.159814
14.765	0.6209	0.166039
14.77	0.619102	0.165806
14.775	0.629407	0.15457
14.78	0.626374	0.151304
14.785	0.643471	0.162516
14.79	0.642265	0.157036
14.795	0.641399	0.149742
14.8	0.646863	0.169312
14.805	0.643439	0.165016
14.81	0.654843	0.150502
14.815	0.672383	0.142097
14.82	0.660022	0.139079
14.825	0.652533	0.137036
14.83	0.662146	0.142912
14.835	0.63809	0.139372
14.84	0.61823	0.147457
14.845	0.630924	0.135199
14.85	0.618705	0.131263
14.855	0.589906	0.131076
14.86	0.61457	0.141106
14.865	0.618972	0.136946
14.87	0.628962	0.148146
14.875	0.634921	0.127257
14.88	0.615206	0.135658
14.885	0.634267	0.121636
14.89	0.650174	0.118012
14.895	0.655312	0.1252
14.9	0.648897	0.128609
14.905	0.629625	0.132991
14.91	0.616586	0.112274
14.915	0.639047	0.112077
14.92	0.638387	0.110973
14.925	0.639128	0.122839
14.93	0.638688	0.106704
14.935	0.633226	0.101578
14.94	0.64961	0.106542
14.945	0.658139	0.107191
14.95	0.629141	0.100701
14.955	0.636626	0.10208
14.96	0.631969	0.0927312
14.965	0.637316	0.0883672
14.97	0.641356	0.0859086
14.975	0.643994	0.0987347
14.98	0.631822	0.0933012
14.985	0.63256	0.0816214
14.99	0.640967	0.0982788
14.995	0.654289	0.0901037
15	0.630177	0.0887204
15.005	0.628783	0.0772666
15.01	0.632712	0.0853014
15.015	0.651409	0.0800063
15.02	0.652482	0.0719913
15.025	0.658547	0.0935151
15.03	0.655588	0.085599
15.035	0.676823	0.0716354
15.04	0.67979	0.0641416
15.045	0.679666	0.0605666
15.05	0.708462	0.066746
15.055	0.602593	0.0759443
15.06	0.628725	0.0604478
15.065	0.622885	0.0554239
15.07	0.594072	0.0546126
15.075	0.622864	0.0633099
15.08	0.630265	0.0673588
15.085	0.617989	0.0604058
15.09	0.641103	0.0560731
15.095	0.648105	0.0461421
15.1	0.671912	0.051033
15.105	0.64778	0.0501616
15.11	0.640136	0.0536099
15.115	0.631769	0.0441784
15.12	0.652269	0.0381351
15.125	0.65193	0.0463572
15.13	0.651303	0.0349366
15.135	0.657941	0.0273479
15.14	0.656128	0.0391412
15.145	0.643068	0.0290043
15.15	0.650194	0.0280052
15.155	0.643063	0.0205684
15.16	0.650039	0.0150418
15.165	0.654855	0.0238523
15.17	0.643335	0.0221176
15.175	0.642297	0.0102565
15.18	0.664069	0.0209625
15.185	0.639223	0.0186307
15.19	0.640052	0.0168468
15.195	0.645171	0.00587634
15.2	0.663829	0.0152586
15.205	0.663035	0.0125512
15.21	0.673212	0.0162441
15.215	0.681234	0.0154991
15.22	0.697092	0.000605379
15.225	0.685181	-0.00752126
15.23	0.726597	-0.00367022
15.235	0.61584	0.0026466
15.24	0.641285	-0.00696806
15.245	0.611542	-0.0144758
15.25	0.617583	-0.00652709
15.255	0.634104	0.00758582
15.26	0.648533	-0.0096119
15.265	0.639018	-0.00849529
15.27	0.653309	-0.0209442
15.275	0.680231	-0.0163405
15.28	0.660144	-0.0193703
15.285	0.635241	-0.0170565
15.29	0.659432	-0.0265054
15.295	0.662375	-0.0158149
15.3	0.662314	-0.030672
15.305	0.669951	-0.0400637
15.31	0.669479	-0.0285881
15.315	0.654622	-0.038619
15.32	0.663598	-0.0381254
15.325	0.656221	-0.0477444
15.33	0.66395	-0.0536497
15.335	0.66935	-0.040366
15.34	0.656353	-0.0493313
15.345	0.65491	-0.0432122
15.35	0.675503	-0.0476182
15.355	0.641992	-0.0497114
15.36	0.652898	-0.0608088
15.365	0.67411	-0.0514324
15.37	0.677207	-0.0462617
15.375	0.684771	-0.0418416
15.38	0.70479	-0.0596877
15.385	0.706708	-0.0699818
15.39	0.705932	-0.0707882
15.395	0.675703	-0.0569953
15.4	0.652006	-0.0725869
15.405	0.648924	-0.0798911
15.41	0.617115	-0.0706836
15.415	0.640367	-0.055838
15.42	0.659385	-0.0761807
15.425	0.64978	-0.0731432
15.43	0.677027	-0.0860907
15.435	0.688658	-0.073404
15.44	0.668979	-0.074239
15.445	0.645173	-0.092723
15.45	0.672186	-0.0924835
15.455	0.675744	-0.0854589
15.46	0.677259	-0.0985368
15.465	0.684236	-0.0902788
15.47	0.694182	-0.102359
15.475	0.664716	-0.100984
15.48	0.663621	-0.110091
15.485	0.674765	-0.11686
15.49	0.682937	-0.102983
15.495	0.668056	-0.111774
15.5	0.679001	-0.10494
15.505	0.658394	-0.111026
15.51	0.663966	-0.111299
15.515	0.671114	-0.113184
15.52	0.689737	-0.117899
15.525	0.700391	-0.104905
15.53	0.709082	-0.107618
15.535	0.723806	-0.125338
15.54	0.721769	-0.133637
15.545	0.688904	-0.125366
15.55	0.664788	-0.125566
15.555	0.662015	-0.135204
15.56	0.628949	-0.12908
15.565	0.654034	-0.115376
15.57	0.67341	-0.136109
15.575	0.662324	-0.133065
15.58	0.690297	-0.136003
15.585	0.702448	-0.139064
15.59	0.658379	-0.13851
15.595	0.678493	-0.149319
15.6	0.685614	-0.136425
15.605	0.687553	-0.155371
15.61	0.696243	-0.162821
15.615	0.706254	-0.152761
15.62	0.675565	-0.161772
15.625	0.676144	-0.159577
15.63	0.687269	-0.169038
15.635	0.694315	-0.16175
15.64	0.682069	-0.165718
15.645	0.678726	-0.160926
15.65	0.701227	-0.165431
15.655	0.666977	-0.167257
15.66	0.679045	-0.167411
15.665	0.700371	-0.175245
15.67	0.713069	-0.161684
15.675	0.710823	-0.166229
15.68	0.740957	-0.179533
15.685	0.737746	-0.188942
15.69	0.702348	-0.179932
15.695	0.677413	-0.181726
15.7	0.674789	-0.191187
15.705	0.640645	-0.184734
15.71	0.666416	-0.173215
15.715	0.656426	-0.185696
15.72	0.688073	-0.190133
15.725	0.709872	-0.191005
15.73	0.718576	-0.195945
15.735	0.694206	-0.193753
15.74	0.68079	-0.204709
15.745	0.693051	-0.194414
15.75	0.698672	-0.207652
15.755	0.707655	-0.209247
15.76	0.718384	-0.210953
15.765	0.687979	-0.214271
15.77	0.687931	-0.215531
15.775	0.699551	-0.223873
15.78	0.708291	-0.212044
15.785	0.690883	-0.220795
15.79	0.702548	-0.214931
15.795	0.682088	-0.216361
15.8	0.688826	-0.219758
15.805	0.704863	-0.223446
15.81	0.711728	-0.226283
15.815	0.724262	-0.209702
15.82	0.741232	-0.217183
15.825	0.745714	-0.233064
15.83	0.74964	-0.234098
15.835	0.676861	-0.227796
15.84	0.70083	-0.238378
15.845	0.64076	-0.244786
15.85	0.677593	-0.23916
15.855	0.690195	-0.224851
15.86	0.675869	-0.227805
15.865	0.703359	-0.245453
15.87	0.731415	-0.244057
15.875	0.710812	-0.247781
15.88	0.679314	-0.244369
15.885	0.706765	-0.249778
15.89	0.711996	-0.24623
15.895	0.707884	-0.258346
15.9	0.724078	-0.25399
15.905	0.704248	-0.26327
15.91	0.713291	-0.257309
15.915	0.707037	-0.26768
15.92	0.714575	-0.265801
15.925	0.701519	-0.271208
15.93	0.695661	-0.275303
15.935	0.721308	-0.260318
15.94	0.695541	-0.252273
15.945	0.701165	-0.274164
15.95	0.714206	-0.264586
15.955	0.721347	-0.257427
15.96	0.732942	-0.256727
15.965	0.752045	-0.274626
15.97	0.755129	-0.283642
15.975	0.758772	-0.278632
15.98	0.685377	-0.272813
15.985	0.709203	-0.285183
15.99	0.647507	-0.290234
15.995	0.685752	-0.280973
16	0.696858	-0.265488
16.005	0.682289	-0.284351
16.01	0.711077	-0.286228
16.015	0.72959	-0.284712
16.02	0.720773	-0.289458
16.025	0.690196	-0.285411
16.03	0.716252	-0.294327
16.035	0.720016	-0.286414
16.04	0.721109	-0.303749
16.045	0.728307	-0.298859
16.05	0.737073	-0.303925
16.055	0.705662	-0.302464
16.06	0.706157	-0.30428
16.065	0.716867	-0.314066
16.07	0.723166	-0.298619
16.075	0.710847	-0.306021
16.08	0.704719	-0.298955
16.085	0.728198	-0.304716
16.09	0.692829	-0.303268
16.095	0.698935	-0.318885
16.1	0.729907	-0.305379
16.105	0.732542	-0.297207
16.11	0.743405	-0.307322
16.115	0.758034	-0.307471
16.12	0.761215	-0.320191
16.125	0.760185	-0.315368
16.13	0.723858	-0.317962
16.135	0.700342	-0.322248
16.14	0.697725	-0.327902
16.145	0.663593	-0.32109
16.15	0.68856	-0.30875
16.155	0.71074	-0.32131
16.16	0.696421	-0.314209
16.165	0.715763	-0.331447
16.17	0.742099	-0.327083
16.175	0.720915	-0.329376
16.18	0.692099	-0.323512
16.185	0.719526	-0.332285
16.19	0.72421	-0.32469
16.195	0.725299	-0.339588
16.2	0.731999	-0.344544
16.205	0.730925	-0.333888
16.21	0.713332	-0.344654
16.215	0.722859	-0.330747
16.22	0.71563	-0.347965
16.225	0.723809	-0.352049
16.23	0.729214	-0.334037
16.235	0.71515	-0.343255
16.24	0.708175	-0.33354
16.245	0.731123	-0.338449
16.25	0.695633	-0.336869
16.255	0.715922	-0.351216
16.26	0.726037	-0.340478
16.265	0.732174	-0.352482
16.27	0.741205	-0.326492
16.275	0.738989	-0.335983
16.28	0.769635	-0.350661
16.285	0.757427	-0.356814
16.29	0.774464	-0.343709
16.295	0.71571	-0.348941
16.3	0.696862	-0.35887
16.305	0.695829	-0.362774
16.31	0.66269	-0.362451
16.315	0.689288	-0.344231
16.32	0.709946	-0.342712
16.325	0.690476	-0.355884
16.33	0.715694	-0.351997
16.335	0.735368	-0.356061
16.34	0.741831	-0.357173
16.345	0.719924	-0.369048
16.35	0.69308	-0.355164
16.355	0.720145	-0.366829
16.36	0.723014	-0.359014
16.365	0.724227	-0.365691
16.37	0.726115	-0.370468
16.375	0.731032	-0.363366
16.38	0.740391	-0.372183
16.385	0.708627	-0.374543
16.39	0.71889	-0.358736
16.395	0.712848	-0.375189
16.4	0.720995	-0.378854
16.405	0.725404	-0.362091
16.41	0.729739	-0.372402
16.415	0.721291	-0.373728
16.42	0.703015	-0.360123
16.425	0.726262	-0.364888
16.43	0.702479	-0.375954
16.435	0.70471	-0.36911
16.44	0.711377	-0.378114
16.445	0.729281	-0.36723
16.45	0.731451	-0.3758
16.455	0.738388	-0.351249
16.46	0.734383	-0.360319
16.465	0.754884	-0.373047
16.47	0.756416	-0.380204
16.475	0.746352	-0.383414
16.48	0.753303	-0.367576
16.485	0.715968	-0.378933
16.49	0.695237	-0.381218
16.495	0.712586	-0.383046
16.5	0.672465	-0.386486
16.505	0.676746	-0.385871
16.51	0.700885	-0.376115
16.515	0.703844	-0.358953
16.52	0.714605	-0.378318
16.525	0.69051	-0.381362
16.53	0.713195	-0.37487
16.535	0.719487	-0.383478
16.54	0.731119	-0.380502
16.545	0.737189	-0.380414
16.55	0.71414	-0.389603
16.555	0.71548	-0.375093
16.56	0.69138	-0.385509
16.565	0.715094	-0.385521
16.57	0.717463	-0.376144
16.575	0.716908	-0.388388
16.58	0.717339	-0.390981
16.585	0.710815	-0.39261
16.59	0.726386	-0.382906
16.595	0.723684	-0.392314
16.6	0.732012	-0.391959
16.605	0.701377	-0.393666
16.61	0.710753	-0.375181
16.615	0.704118	-0.3898
16.62	0.711004	-0.392568
16.625	0.71423	-0.393909
16.63	0.716214	-0.379895
16.635	0.717581	-0.384871
16.64	0.701684	-0.389776
16.645	0.709857	-0.388712
16.65	0.70234	-0.393207
16.655	0.711249	-0.372582
16.66	0.725572	-0.388408
16.665	0.695779	-0.379754
16.67	0.705768	-0.373568
16.675	0.699583	-0.388484
16.68	0.709118	-0.389998
16.685	0.70597	-0.386844
16.69	0.721104	-0.382893
16.695	0.719744	-0.389205
16.7	0.718278	-0.390373
16.705	0.724441	-0.36163
16.71	0.720414	-0.384303
16.715	0.716663	-0.373669
16.72	0.71802	-0.385783
16.725	0.739041	-0.387425
16.73	0.740297	-0.390557
16.735	0.728806	-0.390626
16.74	0.722532	-0.391825
16.745	0.72945	-0.391277
16.75	0.721578	-0.378613
16.755	0.760137	-0.382303
16.76	0.677748	-0.38414
16.765	0.669025	-0.386504
16.77	0.690221	-0.387272
16.775	0.699639	-0.387816
16.78	0.704187	-0.388316
16.785	0.687535	-0.38945
16.79	0.671977	-0.388206
16.795	0.669848	-0.386622
16.8	0.688463	-0.378015
16.805	0.695884	-0.381019
16.81	0.700632	-0.384861
16.815	0.694513	-0.374465
16.82	0.700784	-0.367155
16.825	0.702197	-0.379162
16.83	0.703131	-0.383966
16.835	0.703569	-0.383506
16.84	0.678127	-0.380612
16.845	0.691117	-0.381989
16.85	0.69689	-0.370965
16.855	0.703241	-0.379036
16.86	0.704804	-0.379386
16.865	0.703338	-0.380751
16.87	0.702466	-0.380902
16.875	0.71264	-0.380659
16.88	0.705311	-0.37748
16.885	0.703611	-0.377317
16.89	0.712053	-0.380579
16.895	0.706408	-0.378816
16.9	0.702947	-0.370755
16.905	0.699967	-0.375949
16.91	0.698688	-0.377653
16.915	0.682988	-0.376433
16.92	0.691341	-0.375405
16.925	0.69294	-0.376083
16.93	0.693705	-0.357229
16.935	0.69523	-0.370122
16.94	0.675376	-0.372159
16.945	0.698091	-0.372066
16.95	0.70801	-0.371528
16.955	0.679403	-0.371436
16.96	0.686406	-0.369437
16.965	0.689936	-0.369264
16.97	0.691544	-0.367732
16.975	0.692198	-0.36684
16.98	0.692387	-0.366021
16.985	0.69247	-0.362122
16.99	0.692257	-0.363713
16.995	0.691988	-0.363537
17	0.703702	-0.362843
17.005	0.698005	-0.362036
17.01	0.694513	-0.361113
17.015	0.69263	-0.360209
17.02	0.691601	-0.3591
17.025	0.690956	-0.358003
17.03	0.690799	-0.358055
17.035	0.690067	-0.355768
17.04	0.68984	-0.354576
17.045	0.676274	-0.35422
17.05	0.683384	-0.354132
17.055	0.685892	-0.352336
17.06	0.687211	-0.353844
17.065	0.687503	-0.351488
17.07	0.687997	-0.349668
17.075	0.688136	-0.348072
17.08	0.688156	-0.346364
17.085	0.688056	-0.345457
17.09	0.687935	-0.344694
17.095	0.695373	-0.343396
17.1	0.692761	-0.341748
17.105	0.691983	-0.340012
17.11	0.690341	-0.34087
17.115	0.689043	-0.358937
17.12	0.687452	-0.342814
17.125	0.686506	-0.339441
17.13	0.698879	-0.336675
17.135	0.693339	-0.334633
17.14	0.689307	-0.33333
17.145	0.686678	-0.341047
17.15	0.686244	-0.334082
17.155	0.669191	-0.329331
17.16	0.676845	-0.329825
17.165	0.681102	-0.333026
17.17	0.671838	-0.327602
17.175	0.678271	-0.324312
17.18	0.681111	-0.322895
17.185	0.682766	-0.321281
17.19	0.677152	-0.319482
17.195	0.680547	-0.333602
17.2	0.700597	-0.32099
17.205	0.693176	-0.32265
17.21	0.688601	-0.316813
17.215	0.688245	-0.314182
17.22	0.68571	-0.327532
17.225	0.692332	-0.325694
17.23	0.689651	-0.312697
17.235	0.686596	-0.313911
17.24	0.685339	-0.316808
17.245	0.70003	-0.30823
17.25	0.711466	-0.303875
17.255	0.712974	-0.300742
17.26	0.70157	-0.298819
17.265	0.69375	-0.297959
17.27	0.704222	-0.298032
17.275	0.696059	-0.29517
17.28	0.738871	-0.297219
17.285	0.660934	-0.299206
17.29	0.652345	-0.306884
17.295	0.665991	-0.295156
17.3	0.674567	-0.290231
17.305	0.662151	-0.288228
17.31	0.636274	-0.284962
17.315	0.658917	-0.285943
17.32	0.668241	-0.300685
17.325	0.666005	-0.292983
17.33	0.672803	-0.305886
17.335	0.675981	-0.284442
17.34	0.659075	-0.2861
17.345	0.669564	-0.283514
17.35	0.678815	-0.273008
17.355	0.681187	-0.269677
17.36	0.692177	-0.285167
17.365	0.701875	-0.282499
17.37	0.677573	-0.267085
17.375	0.677997	-0.282701
17.38	0.667031	-0.263442
17.385	0.686235	-0.265669
17.39	0.68189	-0.260295
17.395	0.680497	-0.277929
17.4	0.679201	-0.258844
17.405	0.679875	-0.253158
17.41	0.685998	-0.249082
17.415	0.683514	-0.270611
17.42	0.697233	-0.252447
17.425	0.670431	-0.246247
17.43	0.677477	-0.246684
17.435	0.670399	-0.240675
17.44	0.677392	-0.237068
17.445	0.680733	-0.234588
17.45	0.68285	-0.245366
17.455	0.670448	-0.237294
17.46	0.68124	-0.232372
17.465	0.680354	-0.247081
17.47	0.695062	-0.228282
17.475	0.669749	-0.232222
17.48	0.668015	-0.231378
17.485	0.670557	-0.22086
17.49	0.693163	-0.237743
17.495	0.691564	-0.221
17.5	0.697934	-0.242872
17.505	0.694557	-0.230876
17.51	0.720619	-0.216952
17.515	0.721428	-0.208824
17.52	0.720482	-0.205831
17.525	0.700476	-0.206613
17.53	0.669819	-0.221759
17.535	0.678252	-0.206647
17.54	0.644911	-0.199376
17.545	0.647649	-0.215735
17.55	0.659338	-0.21901
17.555	0.673551	-0.20631
17.56	0.658773	-0.211156
17.565	0.678604	-0.191401
17.57	0.696937	-0.202779
17.575	0.706926	-0.198176
17.58	0.663117	-0.201964
17.585	0.675518	-0.186694
17.59	0.695006	-0.180813
17.595	0.692533	-0.192982
17.6	0.6913	-0.176269
17.605	0.696591	-0.193477
17.61	0.707865	-0.171544
17.615	0.679115	-0.159993
17.62	0.677123	-0.170582
17.625	0.687055	-0.159555
17.63	0.692702	-0.168505
17.635	0.680749	-0.162924
17.64	0.68387	-0.169922
17.645	0.703774	-0.160866
17.65	0.669052	-0.158526
17.655	0.677557	-0.145433
17.66	0.701744	-0.162274
17.665	0.711314	-0.171784
17.67	0.708348	-0.157907
17.675	0.745035	-0.142646
17.68	0.729675	-0.135722
17.685	0.772927	-0.136708
17.69	0.655948	-0.148965
17.695	0.66348	-0.132881
17.7	0.638528	-0.143287
17.705	0.662374	-0.160742
17.71	0.682968	-0.137034
17.715	0.673341	-0.129003
17.72	0.702291	-0.13437
17.725	0.715809	-0.128292
17.73	0.670417	-0.128468
17.735	0.697633	-0.116579
17.74	0.702107	-0.128905
17.745	0.704194	-0.106015
17.75	0.710714	-0.12428
17.755	0.697428	-0.103442
17.76	0.69425	-0.100599
17.765	0.703113	-0.0907798
17.77	0.709988	-0.101991
17.775	0.697793	-0.0925886
17.78	0.709278	-0.1024
17.785	0.688336	-0.101405
17.79	0.68539	-0.081792
17.795	0.713237	-0.0951864
17.8	0.726761	-0.105567
17.805	0.74817	-0.0939111
17.81	0.752096	-0.074447
17.815	0.792545	-0.0748549
17.82	0.669907	-0.0862138
17.825	0.679429	-0.0670677
17.83	0.652734	-0.0793439
17.835	0.67851	-0.0925589
17.84	0.680015	-0.0778162
17.845	0.713893	-0.0719362
17.85	0.714842	-0.0653404
17.855	0.688991	-0.0660135
17.86	0.716179	-0.0610526
17.865	0.720401	-0.0593917
17.87	0.728294	-0.0506346
17.875	0.711865	-0.0489022
17.88	0.710842	-0.0272523
17.885	0.722786	-0.0253166
17.89	0.731199	-0.037592
17.895	0.70233	-0.0478753
17.9	0.704077	-0.0315539
17.905	0.712796	-0.0292016
17.91	0.729688	-0.0332764
17.915	0.746028	-0.043578
17.92	0.767326	-0.0349199
17.925	0.773226	-0.0181972
17.93	0.746708	-0.0187158
17.935	0.717269	-0.0196193
17.94	0.660101	-0.0222765
17.945	0.694429	-0.0308948
17.95	0.690222	-0.0222951
17.955	0.733714	-0.0165115
17.96	0.734272	-0.00503545
17.965	0.704353	-0.0103137
17.97	0.735886	-0.00989769
17.975	0.740899	0.00837494
17.98	0.758383	0.00199259
17.985	0.72667	0.00658524
17.99	0.727442	0.0245163
17.995	0.74322	0.0158006
18	0.716067	0.0272966
18.005	0.719809	0.0153951
18.01	0.730893	0.0217755
18.015	0.748285	0.0213441
18.02	0.766604	0.00935464
18.025	0.798728	0.0241014
18.03	0.796793	0.0364096
18.035	0.723421	0.0288115
18.04	0.694479	0.0439917
18.045	0.700088	0.0313286
18.05	0.699336	0.0273363
18.055	0.740311	0.0408926
18.06	0.77424	0.0369741
18.065	0.715324	0.0439801
18.07	0.750863	0.0398296
18.075	0.752557	0.0604583
18.08	0.779954	0.0566879
18.085	0.746506	0.0637775
18.09	0.748437	0.0773199
18.095	0.747651	0.0666364
18.1	0.754344	0.0696805
18.105	0.725971	0.0692754
18.11	0.74793	0.0756908
18.115	0.781673	0.0585297
18.12	0.804288	0.0727907
18.125	0.814312	0.0899621
18.13	0.74545	0.0791194
18.135	0.748769	0.09314
18.14	0.710814	0.0907359
18.145	0.707014	0.0740109
18.15	0.754178	0.0912143
18.155	0.773634	0.0889411
18.16	0.749383	0.0909567
18.165	0.766683	0.0947832
18.17	0.781482	0.112932
18.175	0.761666	0.106942
18.18	0.763892	0.116201
18.185	0.780505	0.116663
18.19	0.766563	0.125874
18.195	0.7787	0.114767
18.2	0.749544	0.124443
18.205	0.776308	0.124737
18.21	0.802041	0.106544
18.215	0.836927	0.128354
18.22	0.801838	0.130477
18.225	0.771336	0.134555
18.23	0.71014	0.134903
18.235	0.750058	0.126861
18.24	0.751975	0.135569
18.245	0.798724	0.133623
18.25	0.740605	0.139964
18.255	0.783109	0.141813
18.26	0.797993	0.16136
18.265	0.77844	0.154686
18.27	0.780178	0.162092
18.275	0.798659	0.164148
18.28	0.765376	0.173265
18.285	0.771354	0.16163
18.29	0.777069	0.161387
18.295	0.8073	0.160463
18.3	0.843677	0.160039
18.305	0.851998	0.181763
18.31	0.775999	0.172153
18.315	0.744884	0.189011
18.32	0.751958	0.157775
18.325	0.752291	0.176976
18.33	0.805927	0.186257
18.335	0.775701	0.183059
18.34	0.789755	0.19719
18.345	0.807714	0.196106
18.35	0.82711	0.196006
18.355	0.769671	0.203182
18.36	0.809223	0.218284
18.365	0.803451	0.208958
18.37	0.804042	0.199479
18.375	0.778725	0.214299
18.38	0.806385	0.214717
18.385	0.836089	0.19632
18.39	0.87044	0.21797
18.395	0.830762	0.220603
18.4	0.779465	0.225352
18.405	0.747424	0.225213
18.41	0.748508	0.211819
18.415	0.810175	0.214284
18.42	0.81368	0.215539
18.425	0.787232	0.241529
18.43	0.812065	0.237581
18.435	0.828952	0.238227
18.44	0.809467	0.245316
18.445	0.811168	0.259224
18.45	0.810917	0.250055
18.455	0.816158	0.250388
18.46	0.788085	0.249152
18.465	0.818872	0.252929
18.47	0.846883	0.235301
18.475	0.880844	0.257368
18.48	0.842227	0.26039
18.485	0.787518	0.265755
18.49	0.757074	0.265775
18.495	0.759774	0.252823
18.5	0.82103	0.253927
18.505	0.825464	0.255459
18.51	0.798016	0.280853
18.515	0.822938	0.277894
18.52	0.839429	0.278286
18.525	0.819301	0.284407
18.53	0.821296	0.297941
18.535	0.821442	0.287542
18.54	0.825501	0.289022
18.545	0.797095	0.286884
18.55	0.828604	0.290786
18.555	0.85677	0.272674
18.56	0.890231	0.294847
18.565	0.851092	0.297155
18.57	0.795698	0.304364
18.575	0.764818	0.303744
18.58	0.766126	0.290932
18.585	0.831088	0.291235
18.59	0.835441	0.310355
18.595	0.803936	0.308788
18.6	0.829975	0.311144
18.605	0.847408	0.313455
18.61	0.825727	0.316498
18.615	0.82789	0.334421
18.62	0.82876	0.322659
18.625	0.830998	0.325103
18.63	0.803445	0.321093
18.635	0.834205	0.326406
18.64	0.862111	0.315573
18.645	0.894051	0.324893
18.65	0.932657	0.332425
18.655	0.789207	0.336203
18.66	0.74255	0.337168
18.665	0.795366	0.329739
18.67	0.799821	0.335099
18.675	0.852265	0.337166
18.68	0.787532	0.339834
18.685	0.831919	0.343121
18.69	0.848928	0.349342
18.695	0.82861	0.360161
18.7	0.830783	0.359716
18.705	0.848921	0.358063
