timestep	Fx	Fy
0.645	0.643732	0.0288209
0.65	0.644158	0.0152892
0.655	0.644738	0.0229032
0.66	0.645743	0.0258763
0.665	0.6463	0.0280883
0.67	0.646812	0.0281047
0.675	0.647306	0.0230993
0.68	0.648031	0.0259384
0.685	0.648528	0.0277172
0.69	0.648941	0.0270919
0.695	0.64966	0.0281468
0.7	0.650314	0.028717
0.705	0.650983	0.0284046
0.71	0.651632	0.0288274
0.715	0.652305	0.0295387
0.72	0.652918	0.0289579
0.725	0.653569	0.0292209
0.73	0.654582	0.0249131
0.735	0.654897	0.0280648
0.74	0.655804	0.0287162
0.745	0.656071	0.0291337
0.75	0.656983	0.0287391
0.755	0.657664	0.0288774
0.76	0.65828	0.0283563
0.765	0.659007	0.0288859
0.77	0.639987	0.0291987
0.775	0.651092	0.0290918
0.78	0.656437	0.0288577
0.785	0.659238	0.0233794
0.79	0.661122	0.0276318
0.795	0.662519	0.0282442
0.8	0.663709	0.0288814
0.805	0.664677	0.0288879
0.81	0.665532	0.0290431
0.815	0.666268	0.0291169
0.82	0.667059	0.0290938
0.825	0.66775	0.0294279
0.83	0.668483	0.0293468
0.835	0.669221	0.029636
0.84	0.669894	0.029485
0.845	0.698893	0.0297354
0.85	0.675194	0.0292586
0.855	0.674301	0.0289062
0.86	0.673959	0.0288336
0.865	0.648997	0.0283925
0.87	0.685457	0.029296
0.875	0.682083	0.0288531
0.88	0.679013	0.0276845
0.885	0.677921	0.0275934
0.89	0.677627	0.0280375
0.895	0.678083	0.027806
0.9	0.678093	0.0279489
0.905	0.679554	0.00216751
0.91	0.679289	0.022426
0.915	0.680041	0.0256687
0.92	0.680768	0.0270991
0.925	0.681486	0.0279539
0.93	0.682122	0.0283021
0.935	0.682816	0.0283992
0.94	0.68342	0.0285986
0.945	0.684108	0.0285054
0.95	0.684693	0.0286514
0.955	0.70053	0.0293193
0.96	0.69512	0.0288354
0.965	0.690772	0.028355
0.97	0.68916	0.0288377
0.975	0.688645	0.0282661
0.98	0.688675	0.0284336
0.985	0.688986	0.0285803
0.99	0.689439	0.028625
0.995	0.69	0.0288686
1	0.690497	0.028835
1.005	0.69106	0.0288281
1.01	0.691631	0.028669
1.015	0.691481	0.0136882
1.02	0.693066	0.026044
1.025	0.693714	0.0277588
1.03	0.694243	0.0286053
1.035	0.694787	0.0288481
1.04	0.695314	0.0284379
1.045	0.69561	0.0290076
1.05	0.696218	0.0289298
1.055	0.69706	0.0292605
1.06	0.670262	0.0294098
1.065	0.684525	0.0293819
1.07	0.691609	0.0289908
1.075	0.695443	0.0288661
1.08	0.697606	0.0288556
1.085	0.698957	0.0291409
1.09	0.699949	0.0288884
1.095	0.70064	0.0287746
1.1	0.700913	0.0260221
1.105	0.701986	0.0281974
1.11	0.702503	0.0285038
1.115	0.703298	0.0284625
1.12	0.703628	0.0288335
1.125	0.703913	0.0105938
1.13	0.704289	0.0250485
1.135	0.705297	0.0272273
1.14	0.705646	0.0281613
1.145	0.69453	0.0279493
1.15	0.70108	0.0291465
1.155	0.704491	0.0288929
1.16	0.70615	0.0288252
1.165	0.707199	0.0286973
1.17	0.707901	0.0286978
1.175	0.708509	0.0286602
1.18	0.709018	0.0286475
1.185	0.709132	0.0289918
1.19	0.710074	0.0285787
1.195	0.710379	0.0286101
1.2	0.710702	0.0287044
1.205	0.711064	0.0286771
1.21	0.711426	0.0286873
1.215	0.711808	0.0288523
1.22	0.712124	0.0284905
1.225	0.712475	0.0286769
1.23	0.712833	0.0288416
1.235	0.713126	0.0287688
1.24	0.713467	0.0285513
1.245	0.713568	0.0289772
1.25	0.713994	0.0282983
1.255	0.714317	0.0284058
1.26	0.714663	0.0286158
1.265	0.714972	0.0285376
1.27	0.715287	0.0286333
1.275	0.715541	0.0285006
1.28	0.715815	0.0288676
1.285	0.716097	0.028336
1.29	0.716354	0.0284594
1.295	0.71661	0.0284026
1.3	0.716847	0.028458
1.305	0.717129	0.0281592
1.31	0.717337	0.0283738
1.315	0.717545	0.0283432
1.32	0.717775	0.028293
1.325	0.705071	0.0285782
1.33	0.711578	0.0281531
1.335	0.718664	0.0279689
1.34	0.718816	0.0279157
1.345	0.718865	0.0280409
1.35	0.718842	0.0276351
1.355	0.719333	0.0279282
1.36	0.71947	0.0274992
1.365	0.719624	0.0275347
1.37	0.719759	0.0276629
1.375	0.719978	0.0274371
1.38	0.72012	0.0274463
1.385	0.720281	0.0273475
1.39	0.720426	0.027159
1.395	0.720601	0.0275187
1.4	0.720712	0.0275215
1.405	0.720861	0.0269466
1.41	0.721035	0.0271915
1.415	0.720948	0.0138466
1.42	0.721115	0.023158
1.425	0.721122	0.0251336
1.43	0.721181	0.0261354
1.435	0.721282	0.0266988
1.44	0.721346	0.0266787
1.445	0.721194	0.0272752
1.45	0.721687	0.0268622
1.455	0.721772	0.0266494
1.46	0.721458	0.0264125
1.465	0.721977	0.0264371
1.47	0.721982	0.0264444
1.475	0.722019	0.0269566
1.48	0.722077	0.0263536
1.485	0.722102	0.0261303
1.49	0.722122	0.0265611
1.495	0.72219	0.0259443
1.5	0.722242	0.0259526
1.505	0.722251	0.0260034
1.51	0.722259	0.0258238
1.515	0.722311	0.0256381
1.52	0.722354	0.0258208
1.525	0.722356	0.0255857
1.53	0.722353	0.0253153
1.535	0.722401	0.0255059
1.54	0.722365	0.0253275
1.545	0.722386	0.0252897
1.55	0.72208	0.0254678
1.555	0.72247	0.024712
1.56	0.722434	0.0249077
1.565	0.722348	0.0249171
1.57	0.722323	0.0246035
1.575	0.722254	0.0244896
1.58	0.722231	0.0246913
1.585	0.722195	0.024273
1.59	0.722143	0.0240258
1.595	0.722118	0.024179
1.6	0.722078	0.0240857
1.605	0.722007	0.0238029
1.61	0.721976	0.024068
1.615	0.721868	0.0235537
1.62	0.721816	0.0235584
1.625	0.721755	0.0234411
1.63	0.721707	0.0236642
1.635	0.721598	0.0227992
1.64	0.721534	0.0231012
1.645	0.721467	0.0229911
1.65	0.721372	0.0227879
1.655	0.721262	0.0226553
1.66	0.721177	0.0225146
1.665	0.721279	0.0370395
1.67	0.721135	0.0254198
1.675	0.721105	0.0235002
1.68	0.720774	0.0226111
1.685	0.721078	0.0223475
1.69	0.72092	0.0215136
1.695	0.720724	0.0214155
1.7	0.720606	0.0214122
1.705	0.720145	0.0212617
1.71	0.720419	0.0210752
1.715	0.720258	0.0208776
1.72	0.720074	0.020729
1.725	0.719932	0.0206395
1.73	0.719772	0.0204726
1.735	0.719597	0.0204486
1.74	0.715504	0.0199619
1.745	0.717358	0.020012
1.75	0.729366	0.0195298
1.755	0.725494	0.0200315
1.76	0.72179	0.0201569
1.765	0.7205	0.0193632
1.77	0.719397	0.0195063
1.775	0.718747	0.0195166
1.78	0.718325	0.0189771
1.785	0.718034	0.0191289
1.79	0.717795	0.018922
1.795	0.717544	0.0186088
1.8	0.717369	0.0185857
1.805	0.717171	0.0183897
1.81	0.716988	0.0181137
1.815	0.716802	0.0179477
1.82	0.716863	0.0177607
1.825	0.716557	0.0179253
1.83	0.716312	0.0175035
1.835	0.716042	0.0175334
1.84	0.715867	0.017016
1.845	0.71563	0.0167616
1.85	0.715415	0.0165006
1.855	0.715237	0.0165874
1.86	0.715027	0.0165155
1.865	0.714821	0.0159188
1.87	0.714645	0.0159053
1.875	0.714404	0.0158079
1.88	0.714202	0.0154372
1.885	0.713985	0.0152474
1.89	0.713665	0.0153408
1.895	0.713646	0.0146986
1.9	0.713423	0.0146967
1.905	0.712845	0.0146181
1.91	0.724415	0.0151965
1.915	0.718435	0.0136724
1.92	0.715214	0.0136734
1.925	0.713586	0.0278467
1.93	0.712331	0.0179243
1.935	0.711399	0.0155608
1.94	0.711097	0.0138625
1.945	0.711156	0.0157999
1.95	0.710574	0.0136661
1.955	0.710313	0.0127325
1.96	0.710095	0.0122862
1.965	0.70989	0.0119494
1.97	0.709688	0.0118157
1.975	0.709449	0.0114457
1.98	0.728199	0.0113385
1.985	0.719877	0.0113513
1.99	0.714059	0.0109145
1.995	0.711578	0.0114399
2	0.709846	0.0109628
2.005	0.708834	0.0108768
2.01	0.708169	0.0104631
2.015	0.708451	0.0227525
2.02	0.707092	0.0132955
2.025	0.706747	0.010734
2.03	0.706429	0.00999013
2.035	0.706195	0.00943513
2.04	0.70593	0.00897428
2.045	0.705682	0.00880107
2.05	0.705458	0.00876503
2.055	0.705198	0.0081855
2.06	0.704944	0.00795189
2.065	0.689466	0.00740447
2.07	0.696846	0.0075694
2.075	0.700401	0.00732928
2.08	0.702022	0.0071501
2.085	0.702785	0.00682662
2.09	0.703026	0.00708143
2.095	0.703056	0.00638613
2.1	0.702026	0.0282416
2.105	0.702684	0.0114848
2.11	0.702474	0.00808617
2.115	0.702388	0.00538214
2.12	0.701773	0.00519935
2.125	0.681333	0.00499558
2.13	0.708042	0.00514257
2.135	0.705971	0.00520529
2.14	0.714549	0.00529468
2.145	0.685164	0.00530897
2.15	0.692256	0.00566445
2.155	0.695714	0.00523073
2.16	0.697337	0.00515722
2.165	0.698053	0.00494797
2.17	0.698256	0.00468561
2.175	0.698279	0.00456456
2.18	0.697483	0.00457676
2.185	0.698126	0.0079761
2.19	0.697752	0.00554892
2.195	0.711211	0.00445545
2.2	0.704508	0.0028871
2.205	0.700403	0.00251706
2.21	0.698442	0.00250058
2.215	0.696753	0.00233666
2.22	0.69594	0.005767
2.225	0.695831	0.00386787
2.23	0.695521	0.00236502
2.235	0.695291	0.00230541
2.24	0.695006	0.00135374
2.245	0.694876	0.00195945
2.25	0.694509	0.00105316
2.255	0.694309	0.00791147
2.26	0.694049	0.00170563
2.265	0.693797	0.000362613
2.27	0.693919	0.0107394
2.275	0.693403	0.00579161
2.28	0.69311	0.000857365
2.285	0.692792	-0.000728749
2.29	0.692558	-0.00151473
2.295	0.692017	-0.00222245
2.3	0.692071	-0.00235366
2.305	0.69189	-0.00316509
2.31	0.691605	-0.00345538
2.315	0.691419	-0.00376453
2.32	0.691029	-0.00469658
2.325	0.690469	-0.00381743
2.33	0.69044	-0.00431814
2.335	0.69031	-0.00492039
2.34	0.690076	-0.00535295
2.345	0.689904	-0.00485296
2.35	0.68968	-0.00575192
2.355	0.689412	-0.00593237
2.36	0.689167	-0.00711025
2.365	0.688964	-0.00585546
2.37	0.688729	-0.00671136
2.375	0.688533	-0.00678771
2.38	0.679872	-0.00770741
2.385	0.683889	-0.00820489
2.39	0.701376	-0.00823504
2.395	0.695301	-0.00875977
2.4	0.691367	-0.00747436
2.405	0.68908	-0.00836223
2.41	0.687445	-0.000169109
2.415	0.68725	-0.00537656
2.42	0.686592	-0.00741229
2.425	0.686257	-0.00937564
2.43	0.685967	-0.00163292
2.435	0.685313	-0.00513127
2.44	0.685386	-0.00816052
2.445	0.685081	-0.00955867
2.45	0.684722	-0.0100966
2.455	0.684711	-0.0104455
2.46	0.702316	-0.011388
2.465	0.69385	-0.0115365
2.47	0.688786	-0.0106693
2.475	0.685988	-0.0113641
2.48	0.684724	-0.0123262
2.485	0.683828	-0.0114422
2.49	0.683246	-0.0124913
2.495	0.660738	-0.0135819
2.5	0.671829	-0.0131175
2.505	0.676334	-0.0129797
2.51	0.679017	-0.0133814
2.515	0.680007	-0.0138125
2.52	0.680374	-0.0142442
2.525	0.680372	-0.00680569
2.53	0.680527	-0.0111087
2.535	0.680228	-0.0143673
2.54	0.680016	-0.015657
2.545	0.680274	-0.00815731
2.55	0.679455	-0.0127372
2.555	0.67889	-0.0148047
2.56	0.678323	-0.0160579
2.565	0.660968	-0.0175109
2.57	0.677642	-0.0176517
2.575	0.677993	-0.0183185
2.58	0.677778	-0.0187254
2.585	0.677605	-0.018425
2.59	0.677398	-0.0188744
2.595	0.6768	-0.0188232
2.6	0.676711	-0.0193919
2.605	0.676543	-0.0198055
2.61	0.676499	-0.0196621
2.615	0.676194	-0.0205758
2.62	0.676357	-0.0207847
2.625	0.67578	-0.0208576
2.63	0.675512	-0.0212506
2.635	0.675378	-0.0215944
2.64	0.675375	-0.0219666
2.645	0.675386	-0.0227657
2.65	0.67452	-0.023227
2.655	0.674882	-0.0232353
2.66	0.674103	-0.0225635
2.665	0.674208	-0.0121547
2.67	0.674121	-0.0186199
2.675	0.673853	-0.0168217
2.68	0.673573	-0.0209762
2.685	0.673271	-0.0227149
2.69	0.673054	-0.0236156
2.695	0.672829	-0.0246768
2.7	0.672527	-0.025512
2.705	0.672555	-0.022176
2.71	0.672453	-0.0246202
2.715	0.672069	-0.0264879
2.72	0.671708	-0.0271492
2.725	0.656016	-0.0275411
2.73	0.663933	-0.0275836
2.735	0.666684	-0.0237394
2.74	0.668879	-0.0260583
2.745	0.669653	-0.0272675
2.75	0.66949	-0.028108
2.755	0.669803	-0.0287286
2.76	0.670297	-0.0294434
2.765	0.674652	-0.0297477
2.77	0.673343	-0.0294781
2.775	0.668786	-0.0301421
2.78	0.66997	-0.0302491
2.785	0.669309	-0.0297185
2.79	0.668987	-0.0295938
2.795	0.669417	-0.0128893
2.8	0.66842	-0.0223484
2.805	0.668188	-0.0275657
2.81	0.668036	-0.0299947
2.815	0.667808	-0.030896
2.82	0.679725	-0.0315236
2.825	0.674448	-0.031603
2.83	0.670588	-0.0324403
2.835	0.668535	-0.0325432
2.84	0.667461	-0.0327887
2.845	0.666761	-0.0330029
2.85	0.665629	-0.023369
2.855	0.665819	-0.0290196
2.86	0.665776	-0.0322328
2.865	0.645055	-0.0332676
2.87	0.655477	-0.0338144
2.875	0.65936	-0.0346784
2.88	0.661793	-0.0346492
2.885	0.662799	-0.0333434
2.89	0.663446	-0.0346746
2.895	0.664086	-0.0239902
2.9	0.652828	-0.0300858
2.905	0.658713	-0.0342003
2.91	0.661142	-0.0355019
2.915	0.661832	-0.0375186
2.92	0.662498	-0.0374503
2.925	0.662753	-0.0378277
2.93	0.662756	-0.0379247
2.935	0.662721	-0.037993
2.94	0.662331	-0.0384402
2.945	0.661921	-0.0387204
2.95	0.662382	-0.0392451
2.955	0.66215	-0.0393432
2.96	0.66199	-0.0394204
2.965	0.653681	-0.0402081
2.97	0.657435	-0.0398729
2.975	0.65915	-0.0401987
2.98	0.659752	-0.0278481
2.985	0.660121	-0.0372248
2.99	0.660092	-0.0392674
2.995	0.660041	-0.0405772
3	0.65994	-0.0414985
3.005	0.676454	-0.0420559
3.01	0.669034	-0.0339875
3.015	0.66449	-0.0400665
3.02	0.662006	-0.0414201
3.025	0.660714	-0.0423332
3.03	0.659954	-0.0427663
3.035	0.659077	-0.0428009
3.04	0.659041	-0.0432207
3.045	0.658806	-0.0437661
3.05	0.659081	-0.0437125
3.055	0.658639	-0.0441715
3.06	0.658374	-0.0436603
3.065	0.658108	-0.0437945
3.07	0.657845	-0.0445479
3.075	0.657591	-0.0450354
3.08	0.657592	-0.0231268
3.085	0.657549	-0.0403369
3.09	0.657539	-0.0433594
3.095	0.657381	-0.0448337
3.1	0.66347	-0.0376371
3.105	0.659826	-0.0424223
3.11	0.657946	-0.0449688
3.115	0.656664	-0.0462062
3.12	0.656138	-0.0466583
3.125	0.655674	-0.0472285
3.13	0.655398	-0.0475698
3.135	0.655239	-0.0477934
3.14	0.655301	-0.0447602
3.145	0.654862	-0.0475168
3.15	0.653991	-0.0352444
3.155	0.654782	-0.0450919
3.16	0.6546	-0.0477262
3.165	0.654353	-0.0483189
3.17	0.654121	-0.0491399
3.175	0.653896	-0.0497203
3.18	0.65369	-0.0494045
3.185	0.653505	-0.0492131
3.19	0.653042	-0.0466976
3.195	0.667354	-0.0496646
3.2	0.661341	-0.0500852
3.205	0.673067	-0.0506665
3.21	0.663864	-0.0508645
3.215	0.658123	-0.0504191
3.22	0.65517	-0.0506031
3.225	0.653556	-0.0507931
3.23	0.652625	-0.0508156
3.235	0.652041	-0.05125
3.24	0.664283	-0.0516118
3.245	0.658765	-0.0515302
3.25	0.654851	-0.0515431
3.255	0.652678	-0.0516619
3.26	0.651441	-0.0518002
3.265	0.650721	-0.0514368
3.27	0.650184	-0.0523407
3.275	0.649912	-0.0521079
3.28	0.649637	-0.0527377
3.285	0.649367	-0.052473
3.29	0.649144	-0.0527302
3.295	0.648868	-0.0532538
3.3	0.648587	-0.0529167
3.305	0.648906	-0.0533443
3.31	0.648505	-0.0535481
3.315	0.64818	-0.0540493
3.32	0.647912	-0.0539929
3.325	0.64768	-0.0538368
3.33	0.647476	-0.0544116
3.335	0.647252	-0.0539692
3.34	0.646984	-0.0548099
3.345	0.646824	-0.0548845
3.35	0.646645	-0.0548535
3.355	0.661954	-0.0551278
3.36	0.655214	-0.0546393
3.365	0.650715	-0.0548959
3.37	0.648366	-0.0553206
3.375	0.647072	-0.0418081
3.38	0.646338	-0.0525538
3.385	0.645822	-0.0538243
3.39	0.645486	-0.0552109
3.395	0.645179	-0.0554005
3.4	0.644942	-0.0556349
3.405	0.647347	-0.0562292
3.41	0.64564	-0.0496904
3.415	0.68806	-0.0551226
3.42	0.668381	-0.0553156
3.425	0.656029	-0.055561
3.43	0.649747	-0.0555273
3.435	0.646425	-0.0561681
3.44	0.644613	-0.055925
3.445	0.643573	-0.0559462
3.45	0.591854	-0.0567134
3.455	0.61746	-0.0496531
3.46	0.626928	-0.0542288
3.465	0.633971	-0.0546797
3.47	0.637524	-0.055144
3.475	0.639288	-0.0553771
3.48	0.640134	-0.0555436
3.485	0.640488	-0.0556681
3.49	0.640605	-0.055693
3.495	0.640582	-0.0556233
3.5	0.640441	-0.0454944
3.505	0.640252	-0.0528226
3.51	0.640082	-0.0548789
3.515	0.639916	-0.0557287
3.52	0.639757	-0.0559936
3.525	0.639602	-0.0564846
3.53	0.619373	-0.0562604
3.535	0.630455	-0.056426
3.54	0.634665	-0.0568713
3.545	0.636574	-0.0568303
3.55	0.636581	-0.056665
3.555	0.637327	-0.056243
3.56	0.637616	-0.0570157
3.565	0.637722	-0.056986
3.57	0.637718	-0.056125
3.575	0.637623	-0.0569515
3.58	0.637511	-0.0570779
3.585	0.637385	-0.0566086
3.59	0.638091	-0.0568733
3.595	0.637586	-0.0569855
3.6	0.636356	-0.0574251
3.605	0.636485	-0.0568555
3.61	0.636463	-0.0576206
3.615	0.636394	-0.0568957
3.62	0.637145	-0.0571336
3.625	0.636637	-0.0571956
3.63	0.635443	-0.0571339
3.635	0.637745	-0.0577295
3.64	0.635851	-0.0571791
3.645	0.635617	-0.0571771
3.65	0.637082	-0.0577869
3.655	0.634449	-0.0575166
3.66	0.634615	-0.0575212
3.665	0.63463	-0.0569015
3.67	0.634599	-0.0570703
3.675	0.634362	-0.0573591
3.68	0.634423	-0.0573344
3.685	0.634347	-0.0572765
3.69	0.635015	-0.0573391
3.695	0.633647	-0.0573213
3.7	0.633637	-0.0577482
3.705	0.633605	-0.0574998
3.71	0.634367	-0.0573775
3.715	0.633033	-0.0568658
3.72	0.633891	-0.0573146
3.725	0.634014	-0.0573006
3.73	0.63252	-0.0568836
3.735	0.633397	-0.0568682
3.74	0.632148	-0.0570913
3.745	0.632208	-0.0568851
3.75	0.633553	-0.0572381
3.755	0.631922	-0.0572114
3.76	0.631888	-0.0566697
3.765	0.633976	-0.0571547
3.77	0.633338	-0.0564746
3.775	0.630636	-0.0570417
3.78	0.632245	-0.0564256
3.785	0.632127	-0.0564531
3.79	0.63281	-0.0563499
3.795	0.631412	-0.0569866
3.8	0.630901	-0.0561908
3.805	0.629796	-0.0561851
3.81	0.629961	-0.0562932
3.815	0.631328	-0.0565958
3.82	0.631981	-0.0563823
3.825	0.630721	-0.0561377
3.83	0.630565	-0.0555083
3.835	0.630448	-0.0557994
3.84	0.630332	-0.055726
3.845	0.630183	-0.0555346
3.85	0.630535	-0.0560232
3.855	0.630121	-0.0555696
3.86	0.629852	-0.0551696
3.865	0.629629	-0.0551722
3.87	0.629433	-0.0554851
3.875	0.628424	-0.0552678
3.88	0.628627	-0.0550496
3.885	0.6287	-0.0547392
3.89	0.62867	-0.0546894
3.895	0.628567	-0.05448
3.9	0.629268	-0.0545003
3.905	0.628784	-0.0540473
3.91	0.628402	-0.0541436
3.915	0.628177	-0.0539673
3.92	0.627971	-0.0539898
3.925	0.62779	-0.0540504
3.93	0.626787	-0.0541687
3.935	0.626993	-0.053279
3.94	0.627873	-0.0537038
3.945	0.627503	-0.052968
3.95	0.626363	-0.053405
3.955	0.627349	-0.0527689
3.96	0.626054	-0.0530727
3.965	0.642228	-0.0522501
3.97	0.635277	-0.0524202
3.975	0.63045	-0.0525126
3.98	0.629308	-0.0526395
3.985	0.627765	-0.0528205
3.99	0.625572	-0.051973
3.995	0.626606	-0.0619049
4	0.626281	-0.0558573
4.005	0.625973	-0.0537283
4.01	0.62577	-0.0523916
4.015	0.625582	-0.0513284
4.02	0.625378	-0.0515115
4.025	0.625215	-0.0509739
4.03	0.625061	-0.0504097
4.035	0.62547	-0.0564384
4.04	0.62628	-0.0514302
4.045	0.669118	-0.0501988
4.05	0.6489	-0.0509316
4.055	0.636066	-0.0502899
4.06	0.629617	-0.0507328
4.065	0.626206	-0.0503605
4.07	0.624401	-0.0502148
4.075	0.597195	-0.0495087
4.08	0.591538	-0.0493355
4.085	0.603648	-0.0564776
4.09	0.613496	-0.0512497
4.095	0.617764	-0.050415
4.1	0.619889	-0.0502721
4.105	0.620916	-0.0494272
4.11	0.621393	-0.0492788
4.115	0.621563	-0.0492098
4.12	0.620229	-0.0607987
4.125	0.621642	-0.0518133
4.13	0.621484	-0.0500184
4.135	0.604163	-0.0488714
4.14	0.613606	-0.047882
4.145	0.617109	-0.0477201
4.15	0.618774	-0.0473777
4.155	0.619494	-0.0477267
4.16	0.619784	-0.0467863
4.165	0.619909	-0.046718
4.17	0.61987	-0.0463972
4.175	0.619796	-0.0462488
4.18	0.619728	-0.0459863
4.185	0.619183	-0.0459979
4.19	0.619276	-0.0453389
4.195	0.619231	-0.0450291
4.2	0.619183	-0.0448011
4.205	0.619054	-0.0448921
4.21	0.61893	-0.0441121
4.215	0.618822	-0.043855
4.22	0.6187	-0.0442227
4.225	0.618568	-0.0435688
4.23	0.61846	-0.0432026
4.235	0.618322	-0.042915
4.24	0.618189	-0.0426126
4.245	0.603233	-0.0424294
4.25	0.611133	-0.0417656
4.255	0.614298	-0.0421368
4.26	0.615868	-0.0414912
4.265	0.616594	-0.0416308
4.27	0.617008	-0.0408739
4.275	0.617126	-0.0407883
4.28	0.599822	-0.0403243
4.285	0.609274	-0.0404704
4.29	0.596991	-0.0427888
4.295	0.607033	-0.0410516
4.3	0.611439	-0.040203
4.305	0.613655	-0.0400918
4.31	0.614692	-0.039225
4.315	0.615267	-0.0387765
4.32	0.615484	-0.0389089
4.325	0.61554	-0.0390673
4.33	0.616099	-0.0467889
4.335	0.613511	-0.0454691
4.34	0.615253	-0.0397712
4.345	0.61522	-0.0382299
4.35	0.615182	-0.036974
4.355	0.615225	-0.0364498
4.36	0.615293	-0.0361292
4.365	0.61505	-0.0356856
4.37	0.614874	-0.0352671
4.375	0.607032	-0.0457373
4.38	0.612103	-0.0368859
4.385	0.613468	-0.0352968
4.39	0.613991	-0.0344918
4.395	0.61277	-0.0510701
4.4	0.614408	-0.0403191
4.405	0.614087	-0.0357076
4.41	0.613836	-0.0348837
4.415	0.61376	-0.0332007
4.42	0.613069	-0.0320049
4.425	0.613277	-0.0314955
4.43	0.613337	-0.031348
4.435	0.613636	-0.0307694
4.44	0.613375	-0.0303938
4.445	0.613258	-0.0298605
4.45	0.613167	-0.0295749
4.455	0.613118	-0.0291928
4.46	0.611758	-0.0366654
4.465	0.595376	-0.0303802
4.47	0.604726	-0.0286906
4.475	0.608414	-0.0285346
4.48	0.610166	-0.0278928
4.485	0.609822	-0.0405431
4.49	0.611684	-0.0297742
4.495	0.611877	-0.0280362
4.5	0.616316	-0.0266483
4.505	0.615985	-0.026254
4.51	0.612415	-0.0241565
4.515	0.611461	-0.0242693
4.52	0.611235	-0.0240347
4.525	0.610816	-0.0242148
4.53	0.610546	-0.0234187
4.535	0.610386	-0.0228607
