#timestep, Fx, Fy
0.286, -0.592231, 0.000449998
0.287, -0.6114, 0.000227345
0.288, -0.609721, 0.000622768
0.289, -0.603445, 0.000992596
0.29, -0.612959, 0.00168685
0.291, -0.626072, -0.000103746
0.292, -0.600433, 0.000275222
0.293, -0.557183, 0.00114289
0.294, -0.595616, 0.000386849
0.295, -0.616802, 0.000446704
0.296, -0.625367, 0.000898345
0.297, -0.631597, 0.000286725
0.298, -0.640868, 0.00099401
0.299, -0.623906, 0.00190447
0.3, -0.650631, 0.000309056
0.301, -0.625118, 0.000203924
0.302, -0.590835, 0.000684942
0.303, -0.599975, 0.000558773
0.304, -0.654356, 0.000440495
0.305, -0.64067, 4.86457e-05
0.306, -0.659087, 0.000903532
0.307, -0.651535, 0.00175346
0.308, -0.676466, 0.000968311
0.309, -0.630567, 0.000598807
0.31, -0.606784, 0.000710656
0.311, -0.638071, 0.000603872
0.312, -0.649609, 0.00060461
0.313, -0.67513, 0.00163973
0.314, -0.672916, 0.00179211
0.315, -0.674844, 8.29893e-05
0.316, -0.594429, 0.000639527
0.317, -0.634876, 0.00123539
0.318, -0.667559, 0.000678898
0.319, -0.696805, 0.000756297
0.32, -0.697023, 0.000324103
0.321, -0.721585, 0.000371519
0.322, -0.643542, 0.000803801
0.323, -0.626809, 0.00141091
0.324, -0.670649, 0.00138146
0.325, -0.698516, 0.000259045
0.326, -0.707385, 0.0017842
0.327, -0.717993, 0.00148918
0.328, -0.648117, 0.000446517
0.329, -0.667332, 0.00145781
0.33, -0.691889, 0.000560679
0.331, -0.713538, 0.00136237
0.332, -0.750255, 0.00107024
0.333, -0.661325, 0.00148393
0.334, -0.677392, 0.000976377
0.335, -0.693811, 0.00092944
0.336, -0.720301, 0.00145202
0.337, -0.764513, 0.00102609
0.338, -0.678986, 0.00143314
0.339, -0.695433, 0.00164412
0.34, -0.70622, 0.000604675
0.341, -0.740161, 0.00078277
0.342, -0.755052, 0.001214
0.343, -0.685191, 0.00178932
0.344, -0.712589, 0.0012182
0.345, -0.722787, 0.000928652
0.346, -0.763015, 0.00138557
0.347, -0.756972, 0.00147185
0.348, -0.674638, 0.00124907
0.349, -0.72247, 0.00105211
0.35, -0.761417, 0.00149408
0.351, -0.785341, 0.00122739
0.352, -0.708366, 0.00224385
0.353, -0.708147, 0.00125683
0.354, -0.767727, 0.000857225
0.355, -0.807036, 0.0012276
0.356, -0.710374, 0.0018111
0.357, -0.737783, 0.00128411
0.358, -0.758776, 0.00153881
0.359, -0.804849, 0.000560878
0.36, -0.703765, 0.00195735
0.361, -0.752484, 0.00133734
0.362, -0.77143, 0.00107902
0.363, -0.81674, 0.0014381
0.364, -0.730796, 0.00157151
0.365, -0.723961, 0.00184738
0.366, -0.771081, 0.00157924
0.367, -0.838511, 0.000893492
0.368, -0.739748, 0.00162762
0.369, -0.738196, 0.00168709
0.37, -0.786012, 0.00206564
0.371, -0.828781, 0.00121024
0.372, -0.728525, 0.00197135
0.373, -0.763035, 0.00115996
0.374, -0.808007, 0.00281048
0.375, -0.723242, 0.0012463
0.376, -0.774339, 0.00161698
0.377, -0.778663, 0.00146435
0.378, -0.824166, 0.00212089
0.379, -0.762541, 0.00217667
0.38, -0.759459, 0.000826027
0.381, -0.801764, 0.00242363
0.382, -0.727025, 0.00178635
0.383, -0.751888, 0.00204798
0.384, -0.794469, 0.00156439
0.385, -0.83861, 0.00158928
0.386, -0.747397, 0.00206416
0.387, -0.77464, 0.00154972
0.388, -0.819071, 0.00104543
0.389, -0.752073, 0.00190716
0.39, -0.748787, 0.00112359
0.391, -0.792119, 0.00271567
0.392, -0.726375, 0.00148836
0.393, -0.754369, 0.00163368
0.394, -0.792525, 0.00235293
0.395, -0.80704, 0.00169023
0.396, -0.745222, 0.00144255
0.397, -0.761724, 0.00196193
0.398, -0.815433, 0.0024416
0.399, -0.740624, 0.00228207
0.4, -0.754929, 0.00130699
0.401, -0.790787, 0.00117044
0.402, -0.715148, 0.00239167
0.403, -0.756346, 0.000839579
0.404, -0.810606, 0.00178611
0.405, -0.704451, 0.00231089
0.406, -0.758224, 0.000962588
0.407, -0.80086, 0.00194914
0.408, -0.730604, 0.00235269
0.409, -0.740891, 0.00100823
0.41, -0.785435, 0.00193239
0.411, -0.722213, 0.0019085
0.412, -0.733765, 0.00140807
0.413, -0.777486, 0.00172659
0.414, -0.684245, 0.00204476
0.415, -0.731397, 0.00164562
0.416, -0.761718, 0.0015548
0.417, -0.705791, 0.00259851
0.418, -0.722913, 0.0022157
0.419, -0.759736, 0.00200173
0.42, -0.705577, 0.00201244
0.421, -0.706099, 0.00247773
0.422, -0.733824, 0.0017311
0.423, -0.701003, 0.00163758
0.424, -0.70916, 0.0014358
0.425, -0.72282, 0.00187709
0.426, -0.678019, 0.00255932
0.427, -0.711595, 0.00242362
0.428, -0.684723, 0.00191012
0.429, -0.681083, 0.00120622
0.43, -0.727618, 0.00218104
0.431, -0.675004, 0.00253219
0.432, -0.691654, 0.00140623
0.433, -0.714559, 0.00156209
0.434, -0.663185, 0.00253778
0.435, -0.671265, 0.00168183
0.436, -0.705561, 0.00186981
0.437, -0.641803, 0.00269135
0.438, -0.687345, 0.00192781
0.439, -0.656855, 0.00179265
0.44, -0.654201, 0.0015041
0.441, -0.70798, 0.00194434
0.442, -0.621223, 0.00221957
0.443, -0.666958, 0.002392
0.444, -0.713263, 0.00207748
0.445, -0.64113, 0.00192284
0.446, -0.656546, 0.00222669
0.447, -0.609033, 0.00182126
0.448, -0.642114, 0.00138613
0.449, -0.691706, 0.00199339
0.45, -0.605726, 0.00227886
0.451, -0.652675, 0.00177212
0.452, -0.696513, 0.00235465
0.453, -0.624213, 0.0023985
0.454, -0.64212, 0.00176825
0.455, -0.603897, 0.00246554
0.456, -0.619934, 0.00163479
0.457, -0.676381, 0.00199094
0.458, -0.604854, 0.0018677
0.459, -0.620059, 0.00177562
0.46, -0.641992, 0.00215426
0.461, -0.594555, 0.00169247
0.462, -0.645134, 0.00231712
0.463, -0.602222, 0.00215377
0.464, -0.611652, 0.00155738
0.465, -0.631937, 0.00240062
0.466, -0.572567, 0.00209279
0.467, -0.622142, 0.00269664
0.468, -0.592952, 0.00222604
0.469, -0.605179, 0.00147997
0.47, -0.639651, 0.00273704
0.471, -0.577102, 0.00183117
0.472, -0.601109, 0.00244984
0.473, -0.577093, 0.00212098
0.474, -0.581965, 0.00157258
0.475, -0.621884, 0.00166664
0.476, -0.558809, 0.00177209
0.477, -0.592917, 0.00228675
0.478, -0.55084, 0.00209108
0.479, -0.578301, 0.00147352
0.48, -0.637846, 0.00171259
0.481, -0.559627, 0.0025692
0.482, -0.575048, 0.00178133
0.483, -0.535592, 0.00200664
0.484, -0.564936, 0.00148201
0.485, -0.625758, 0.00204637
0.486, -0.546452, 0.00236636
0.487, -0.566486, 0.00172164
0.488, -0.557357, 0.00222214
0.489, -0.544458, 0.0013741
0.49, -0.605262, 0.00209656
0.491, -0.531144, 0.00220479
0.492, -0.550716, 0.00208674
0.493, -0.557611, 0.0020889
0.494, -0.528876, 0.00147247
0.495, -0.590082, 0.00194183
0.496, -0.518131, 0.0018281
0.497, -0.538946, 0.00212948
0.498, -0.546083, 0.00215893
0.499, -0.516688, 0.00154069
0.5, -0.578717, 0.00194406
0.501, -0.505201, 0.00184931
0.502, -0.526503, 0.00180409
0.503, -0.534477, 0.00230595
0.504, -0.503793, 0.00149294
0.505, -0.566353, 0.00191225
0.506, -0.492982, 0.0020467
0.507, -0.513455, 0.00175768
0.508, -0.522527, 0.00224032
0.509, -0.489798, 0.00141687
0.51, -0.552796, 0.00183887
0.511, -0.479179, 0.00195402
0.512, -0.499298, 0.00181274
0.513, -0.508653, 0.00212291
0.514, -0.476472, 0.00150608
0.515, -0.535947, 0.00160495
0.516, -0.465317, 0.00186874
0.517, -0.483362, 0.00193177
0.518, -0.509736, 0.00194278
0.519, -0.456929, 0.00159033
0.52, -0.516206, 0.00176082
0.521, -0.443902, 0.0017444
0.522, -0.483261, 0.00204479
0.523, -0.489478, 0.00161887
0.524, -0.444216, 0.00176245
0.525, -0.495413, 0.00172758
0.526, -0.425237, 0.00156443
0.527, -0.464689, 0.00203007
0.528, -0.490569, 0.00176908
0.529, -0.416814, 0.00135159
0.53, -0.472467, 0.00218337
0.531, -0.431783, 0.00150525
0.532, -0.434759, 0.000974499
0.533, -0.487626, 0.00202773
0.534, -0.388421, 0.00155468
0.535, -0.442483, 0.00187625
0.536, -0.413797, 0.00198901
0.537, -0.420347, 0.000576162
0.538, -0.460523, 0.00203368
0.539, -0.387068, 0.00142471
0.54, -0.420153, 0.00177713
0.541, -0.391975, 0.00145502
0.542, -0.389756, 0.000284193
0.543, -0.452733, 0.00186578
0.544, -0.370946, 0.00168867
0.545, -0.389243, 0.00131816
0.546, -0.411438, 0.0013113
0.547, -0.357293, 0.000866609
0.548, -0.410418, 0.00194042
0.549, -0.365606, 0.00175067
0.55, -0.36419, 0.000917403
0.551, -0.413161, 0.00114939
0.552, -0.337784, 0.00112957
0.553, -0.36765, 0.00106818
0.554, -0.332857, 0.000825675
0.555, -0.338924, 0.00121701
0.556, -0.394973, 0.00142884
0.557, -0.316338, 0.0014909
0.558, -0.342169, 0.00145719
0.559, -0.387353, 0.0015829
0.56, -0.306349, 0.000976194
0.561, -0.334788, 0.00125578
0.562, -0.299656, 0.00121068
0.563, -0.302713, 0.000635563
0.564, -0.354661, 0.00103939
0.565, -0.301303, 0.00158711
0.566, -0.297229, 0.000222162
0.567, -0.34017, 0.00268192
0.568, -0.264805, 0.000758729
0.569, -0.292407, 0.000911293
0.57, -0.307122, 0.00156043
0.571, -0.251389, 0.00136178
0.572, -0.294303, 0.00105284
0.573, -0.258016, 0.000820165
0.574, -0.255633, 5.97296e-05
0.575, -0.303901, 0.00145399
0.576, -0.249115, 0.00113266
0.577, -0.24419, 0.000570606
0.578, -0.281383, 0.00157601
0.579, -0.221352, 0.000846203
0.58, -0.242442, 1.56651e-05
0.581, -0.276704, 0.0011584
0.582, -0.202053, 0.000934019
0.583, -0.224037, 0.000751196
0.584, -0.23469, 7.61595e-06
0.585, -0.180089, 0.00133152
0.586, -0.227031, 0.000673881
0.587, -0.208134, 0.000108562
0.588, -0.176056, 0.0015646
0.589, -0.211777, 0.00160768
0.59, -0.176003, 0.000320686
0.591, -0.169612, 0.000296577
0.592, -0.203233, 0.00158956
0.593, -0.168027, 5.05142e-06
0.594, -0.150149, 0.000720561
0.595, -0.189012, 0.00164189
0.596, -0.152345, 0.000483583
0.597, -0.134151, 0.000373772
0.598, -0.171844, 0.00108621
0.599, -0.134135, 0.000696058
0.6, -0.122927, -0.000223467
0.601, -0.155128, 0.00107037
0.602, -0.114558, 0.000488681
0.603, -0.104103, 0.000534118
0.604, -0.138147, 0.000604637
0.605, -0.135831, -0.000152252
0.606, -0.0904518, 0.000357947
0.607, -0.10823, 0.000782055
0.608, -0.122184, 0.000385474
0.609, -0.0674218, 0.000103546
0.61, -0.0915164, 0.000499149
0.611, -0.113562, 0.000265918
0.612, -0.0566943, 0.00124351
0.613, -0.0662144, 0.000154664
0.614, -0.0944112, 0.000512587
0.615, -0.0451513, 9.11836e-05
0.616, -0.0326635, -8.21678e-05
0.617, -0.0624859, 0.000138445
0.618, -0.0535676, 0.000875578
0.619, -0.0209711, 0.000291469
0.62, -0.0349904, 0.000434071
0.621, -0.0634272, 0.000144556
0.622, -0.00639617, 0.000692438
0.623, -0.00976785, -0.000562291
0.624, -0.0337773, 0.000314401
0.625, 0.00554715, 3.39993e-05
0.626, 0.0239337, 0.000235484
0.627, -0.00530411, 0.000235241
0.628, -0.0235662, 0.00025372
0.629, 0.0284581, 0.000197166
0.63, 0.0295615, -0.000356457
0.631, 0.00930098, 0.000463468
0.632, 0.0297497, -4.61887e-05
0.633, 0.0540116, -0.000381377
0.634, 0.0374239, -0.000105365
0.635, 0.0138232, -0.000131183
0.636, 0.0659906, -8.82537e-06
0.637, 0.0813311, -0.000140815
0.638, 0.0545723, -0.000237982
0.639, 0.0389893, -5.07416e-05
0.64, 0.0821347, -0.000303286
0.641, 0.0954965, -0.000305741
0.642, 0.0766714, -0.000271569
0.643, 0.0620336, -5.94908e-05
0.644, 0.108981, -0.000326381
0.645, 0.112807, -0.000332018
0.646, 0.0968906, -0.000435988
0.647, 0.0852528, -6.8951e-05
0.648, 0.122986, -0.000337762
0.649, 0.13825, -0.000375359
0.65, 0.123345, -0.000436453
0.651, 0.106609, -0.000149842
0.652, 0.141904, -0.000279089
0.653, 0.161185, -0.000306142
0.654, 0.138763, -0.000318344
0.655, 0.128006, -0.000466437
0.656, 0.162314, -0.000688234
0.657, 0.176361, -0.000442824
0.658, 0.164545, -0.000731886
0.659, 0.160032, -0.000330311
0.66, 0.155606, -0.000277842
0.661, 0.190006, -0.000484053
0.662, 0.203473, -0.000649235
0.663, 0.18736, -0.000536203
0.664, 0.179534, -0.000724014
0.665, 0.192152, -0.000695701
0.666, 0.213308, -0.000494815
0.667, 0.222955, -0.000517852
0.668, 0.216206, -0.00066676
0.669, 0.200975, -0.000745144
0.67, 0.221089, -0.000707929
0.671, 0.235342, -0.000585966
0.672, 0.247105, -0.000676754
0.673, 0.235039, -0.000579795
