timestep	Fx	Fy
11.69	0.571484	-0.0905319
11.695	0.57139	-0.0882386
11.7	0.575178	-0.0869364
11.705	0.573815	-0.0949791
11.71	0.572396	-0.096612
11.715	0.58486	-0.0885892
11.72	0.580048	-0.0856072
11.725	0.560027	-0.083168
11.73	0.566282	-0.0824119
11.735	0.554625	-0.0898135
11.74	0.571227	-0.0818541
11.745	0.571451	-0.0792242
11.75	0.572861	-0.0775467
11.755	0.572569	-0.0761938
11.76	0.571204	-0.0903767
11.765	0.573855	-0.078226
11.77	0.559793	-0.0785442
11.775	0.567768	-0.0774686
11.78	0.570134	-0.0707444
11.785	0.573615	-0.0899437
11.79	0.583776	-0.073079
11.795	0.577743	-0.0806548
11.8	0.559535	-0.0698052
11.805	0.565213	-0.0787787
11.81	0.558964	-0.0682236
11.815	0.566942	-0.0656321
11.82	0.562727	-0.0628668
11.825	0.582047	-0.0730334
11.83	0.578366	-0.0710608
11.835	0.576584	-0.0637206
11.84	0.574275	-0.0799661
11.845	0.581321	-0.0726695
11.85	0.577861	-0.0758449
11.855	0.577442	-0.0623712
11.86	0.601967	-0.0590678
11.865	0.602596	-0.0551345
11.87	0.590313	-0.0539548
11.875	0.583266	-0.0527164
11.88	0.590697	-0.0569644
11.885	0.624684	-0.0562773
11.89	0.554571	-0.0660195
11.895	0.547674	-0.0532918
11.9	0.560125	-0.0496511
11.905	0.566229	-0.0479122
11.91	0.554468	-0.0453949
11.915	0.533141	-0.0476518
11.92	0.552455	-0.0575136
11.925	0.561117	-0.0451461
11.93	0.557923	-0.0713093
11.935	0.56438	-0.0482205
11.94	0.568491	-0.0410263
11.945	0.553425	-0.0559108
11.95	0.567136	-0.0405149
11.955	0.570639	-0.036168
11.96	0.580883	-0.0472134
11.965	0.589452	-0.0360286
11.97	0.581968	-0.0437395
11.975	0.562507	-0.0311911
11.98	0.566686	-0.047728
11.985	0.559454	-0.0307625
11.99	0.576407	-0.0326511
11.995	0.572252	-0.0288085
12	0.570432	-0.0327825
12.005	0.56947	-0.0370987
12.01	0.568973	-0.0258168
12.015	0.571193	-0.0225257
12.02	0.57508	-0.0194678
12.025	0.57327	-0.0275625
12.03	0.571468	-0.0277245
12.035	0.58395	-0.0204329
12.04	0.562137	-0.0162942
12.045	0.567615	-0.0249858
12.05	0.560584	-0.01497
12.055	0.568344	-0.0120949
12.06	0.570389	-0.00997356
12.065	0.572466	-0.00885007
12.07	0.571415	-0.0236779
12.075	0.574644	-0.0138456
12.08	0.559458	-0.0109664
12.085	0.565194	-0.00396265
12.09	0.570359	-0.0223518
12.095	0.583049	-0.00601
12.1	0.560812	-0.0124976
12.105	0.566784	-0.0141672
12.11	0.559954	-0.00228887
12.115	0.555069	0.00213174
12.12	0.569689	-0.00697301
12.125	0.584267	-0.00450947
12.13	0.580656	0.00279871
12.135	0.583058	-0.0231745
12.14	0.579799	0.00126087
12.145	0.57849	-0.00778105
12.15	0.601827	0.0035685
12.155	0.6028	0.00922722
12.16	0.59113	0.0121813
12.165	0.595616	0.0137491
12.17	0.599153	0.00342999
12.175	0.567987	0.00873372
12.18	0.553999	0.00564349
12.185	0.564304	0.0147064
12.19	0.568377	0.0176392
12.195	0.539418	0.020758
12.2	0.539959	0.019106
12.205	0.556451	0.00884851
12.21	0.555829	0.00128251
12.215	0.56452	0.0104028
12.22	0.569156	0.0232103
12.225	0.553081	0.00843459
12.23	0.568049	0.0254742
12.235	0.572199	0.0300548
12.24	0.582488	0.0186957
12.245	0.590561	0.0212054
12.25	0.568146	0.0323332
12.255	0.570461	0.018187
12.26	0.559617	0.0351443
12.265	0.576847	0.0342964
12.27	0.573342	0.0361863
12.275	0.571753	0.0220746
12.28	0.570808	0.0383959
12.285	0.572786	0.0418584
12.29	0.576154	0.045394
12.295	0.574765	0.0372625
12.3	0.573495	0.0375044
12.305	0.585242	0.0453125
12.31	0.563017	0.0459574
12.315	0.568197	0.0421802
12.32	0.562735	0.0515122
12.325	0.570189	0.054026
12.33	0.573077	0.055953
12.335	0.57271	0.0404304
12.34	0.576601	0.0505555
12.345	0.561109	0.0534897
12.35	0.565855	0.0612296
12.355	0.572088	0.0424443
12.36	0.58518	0.0591173
12.365	0.561873	0.0527825
12.37	0.558804	0.0490509
12.375	0.568204	0.0628901
12.38	0.564798	0.0569367
12.385	0.582927	0.059089
12.39	0.58074	0.0674707
12.395	0.579318	0.0492964
12.4	0.585732	0.0584028
12.405	0.583308	0.0553912
12.41	0.604235	0.0673529
12.415	0.605741	0.0733073
12.42	0.594561	0.0768478
12.425	0.597998	0.0699778
12.43	0.628231	0.0732088
12.435	0.556022	0.0649737
12.44	0.547819	0.0777064
12.445	0.562928	0.0807498
12.45	0.554504	0.0840473
12.455	0.531367	0.0831721
12.46	0.553685	0.0727539
12.465	0.558034	0.0746116
12.47	0.565977	0.0666977
12.475	0.571516	0.0845379
12.48	0.555025	0.0715639
12.485	0.570843	0.0888568
12.49	0.575241	0.0929824
12.495	0.586016	0.0838639
12.5	0.59339	0.0850341
12.505	0.571008	0.0971091
12.51	0.567517	0.0835633
12.515	0.563762	0.0984152
12.52	0.5785	0.0988109
12.525	0.576635	0.0918677
12.53	0.575377	0.0922026
12.535	0.577138	0.102836
12.54	0.577241	0.106761
12.545	0.580102	0.099688
12.55	0.580532	0.101281
12.555	0.589108	0.10882
12.56	0.565863	0.111707
12.565	0.571853	0.101857
12.57	0.566052	0.1128
12.575	0.573391	0.11599
12.58	0.577019	0.118343
12.585	0.576831	0.103053
12.59	0.580312	0.112396
12.595	0.565257	0.11582
12.6	0.568524	0.123476
12.605	0.57557	0.104301
12.61	0.588466	0.121963
12.615	0.565566	0.114968
12.62	0.563326	0.111117
12.625	0.572585	0.125003
12.63	0.569023	0.119801
12.635	0.586812	0.121427
12.64	0.585463	0.129785
12.645	0.590849	0.102099
12.65	0.587049	0.127836
12.655	0.585903	0.118472
12.66	0.608606	0.129868
12.665	0.609746	0.13586
12.67	0.598968	0.138794
12.675	0.602857	0.131168
12.68	0.605512	0.135132
12.685	0.573183	0.127915
12.69	0.557788	0.139593
12.695	0.570839	0.142559
12.7	0.560834	0.146073
12.705	0.535972	0.145229
12.71	0.558868	0.134886
12.715	0.561573	0.12621
12.72	0.572067	0.136208
12.725	0.577259	0.1415
12.73	0.559711	0.138544
12.735	0.576165	0.151591
12.74	0.590783	0.154559
12.745	0.586632	0.146946
12.75	0.596038	0.146129
12.755	0.575111	0.158864
12.76	0.571973	0.145056
12.765	0.568314	0.159724
12.77	0.583698	0.155979
12.775	0.582198	0.155479
12.78	0.581732	0.154365
12.785	0.582465	0.164177
12.79	0.582977	0.167316
12.795	0.585079	0.160224
12.8	0.585982	0.162852
12.805	0.596605	0.16962
12.81	0.57134	0.172644
12.815	0.577928	0.159932
12.82	0.572004	0.172985
12.825	0.579641	0.176096
12.83	0.582844	0.178556
12.835	0.5834	0.16772
12.84	0.585962	0.167473
12.845	0.571624	0.173644
12.85	0.579318	0.182646
12.855	0.578689	0.163659
12.86	0.594215	0.181786
12.865	0.589351	0.173314
12.87	0.570063	0.170562
12.875	0.568307	0.183982
12.88	0.570525	0.188584
12.885	0.580056	0.180293
12.89	0.595079	0.181592
12.895	0.593282	0.189514
12.9	0.597159	0.161831
12.905	0.594623	0.184138
12.91	0.592733	0.179131
12.915	0.614806	0.190032
12.92	0.615898	0.195152
12.925	0.6052	0.198451
12.93	0.60974	0.188809
12.935	0.640601	0.192549
12.94	0.56613	0.187812
12.945	0.557851	0.198921
12.95	0.573622	0.201465
12.955	0.565633	0.20454
12.96	0.541777	0.203209
12.965	0.565094	0.193072
12.97	0.575915	0.204396
12.975	0.574335	0.180435
12.98	0.582274	0.20217
12.985	0.56604	0.202824
12.99	0.581971	0.197253
12.995	0.587483	0.209155
13	0.598982	0.212613
13.005	0.605698	0.205655
13.01	0.59907	0.204679
13.015	0.579663	0.21632
13.02	0.566074	0.202016
13.025	0.579713	0.217006
13.03	0.595299	0.217793
13.035	0.591008	0.216797
13.04	0.589104	0.205502
13.045	0.590912	0.21953
13.05	0.5895	0.223331
13.055	0.581751	0.226627
13.06	0.598355	0.217872
13.065	0.596122	0.221609
13.07	0.605761	0.227058
13.075	0.579759	0.229608
13.08	0.585945	0.222951
13.085	0.573118	0.22266
13.09	0.591183	0.230859
13.095	0.593031	0.233811
13.1	0.593873	0.23559
13.105	0.592776	0.218086
13.11	0.595461	0.228474
13.115	0.579875	0.231632
13.12	0.587371	0.237834
13.125	0.586903	0.220422
13.13	0.602586	0.237271
13.135	0.598127	0.228065
13.14	0.578187	0.240896
13.145	0.57607	0.225667
13.15	0.587092	0.240584
13.155	0.583893	0.244725
13.16	0.590833	0.236591
13.165	0.604954	0.237083
13.17	0.60254	0.244118
13.175	0.599439	0.224505
13.18	0.606615	0.234597
13.185	0.603304	0.230978
13.19	0.613233	0.242831
13.195	0.629981	0.249604
13.2	0.617042	0.251132
13.205	0.609084	0.253393
13.21	0.616044	0.253845
13.215	0.647572	0.237301
13.22	0.57457	0.247797
13.225	0.566759	0.247639
13.23	0.582775	0.253809
13.235	0.590145	0.256111
13.24	0.578775	0.258767
13.245	0.552814	0.257882
13.25	0.575163	0.258682
13.255	0.586159	0.248108
13.26	0.584202	0.247956
13.265	0.592033	0.242727
13.27	0.595042	0.256989
13.275	0.577178	0.25665
13.28	0.587501	0.249334
13.285	0.598788	0.262287
13.29	0.600396	0.265164
13.295	0.609978	0.266909
13.3	0.605429	0.259596
13.305	0.614632	0.258238
13.31	0.607542	0.267972
13.315	0.588242	0.253705
13.32	0.588276	0.269538
13.325	0.585095	0.271934
13.33	0.601726	0.269158
13.335	0.599719	0.270706
13.34	0.59995	0.265629
13.345	0.598506	0.265175
13.35	0.600074	0.272635
13.355	0.600099	0.275857
13.36	0.601059	0.276845
13.365	0.604673	0.279388
13.37	0.602635	0.269046
13.375	0.604153	0.274538
13.38	0.614587	0.277989
13.385	0.589449	0.280789
13.39	0.597391	0.281049
13.395	0.598783	0.271854
13.4	0.58401	0.272601
13.405	0.602335	0.280008
13.41	0.603377	0.283194
13.415	0.60404	0.284678
13.42	0.604427	0.286032
13.425	0.603064	0.272324
13.43	0.605344	0.276147
13.435	0.606311	0.28185
13.44	0.589834	0.28158
13.445	0.599298	0.286947
13.45	0.596305	0.289667
13.455	0.602557	0.26868
13.46	0.61506	0.285857
13.465	0.611766	0.288397
13.47	0.588544	0.277884
13.475	0.598696	0.286761
13.48	0.590701	0.274942
13.485	0.599905	0.288074
13.49	0.6034	0.290878
13.495	0.597142	0.293384
13.5	0.603193	0.28495
13.505	0.61704	0.284228
13.51	0.613522	0.291419
13.515	0.611557	0.293376
13.52	0.609281	0.271568
13.525	0.616831	0.281215
13.53	0.61329	0.291462
13.535	0.611799	0.280149
13.54	0.6121	0.292697
13.545	0.634564	0.292752
13.55	0.624994	0.296422
13.555	0.628926	0.298056
13.56	0.621212	0.298102
13.565	0.616457	0.298982
13.57	0.614034	0.299288
13.575	0.624607	0.300075
13.58	0.619458	0.286591
13.585	0.654386	0.292233
13.59	0.583802	0.294125
13.595	0.597817	0.293729
13.6	0.584099	0.298717
13.605	0.597646	0.299734
13.61	0.603866	0.300803
13.615	0.607	0.301135
13.62	0.592991	0.30269
13.625	0.602213	0.302233
13.63	0.570919	0.301022
13.635	0.590631	0.302285
13.64	0.600469	0.293659
13.645	0.604314	0.29752
13.65	0.60757	0.30177
13.655	0.601107	0.292331
13.66	0.606942	0.285446
13.665	0.608987	0.298385
13.67	0.609387	0.302702
13.675	0.610613	0.304437
13.68	0.591668	0.300125
13.685	0.602156	0.304424
13.69	0.605674	0.291358
13.695	0.613705	0.302953
13.7	0.613859	0.30482
13.705	0.613271	0.306294
13.71	0.612866	0.306829
13.715	0.622418	0.306738
13.72	0.617912	0.300354
13.725	0.61516	0.304755
13.73	0.626433	0.307773
13.735	0.620761	0.307529
13.74	0.617599	0.299394
13.745	0.614833	0.306239
13.75	0.599173	0.308961
13.755	0.606957	0.30856
13.76	0.609286	0.291802
13.765	0.611874	0.304947
13.77	0.616317	0.308387
13.775	0.597916	0.30864
13.78	0.606067	0.308153
13.785	0.608971	0.304388
13.79	0.620851	0.308261
13.795	0.61799	0.308811
13.8	0.613576	0.305274
13.805	0.614455	0.307054
13.81	0.614828	0.307498
13.815	0.612775	0.30172
13.82	0.613023	0.300652
13.825	0.613606	0.305933
13.83	0.613879	0.307918
13.835	0.614458	0.30828
13.84	0.614283	0.308464
13.845	0.61451	0.309213
13.85	0.614776	0.309124
13.855	0.61577	0.308959
13.86	0.615908	0.308461
13.865	0.614985	0.308765
13.87	0.615366	0.308866
13.875	0.605847	0.308991
13.88	0.623206	0.309765
13.885	0.621102	0.308517
13.89	0.619528	0.307188
13.895	0.615926	0.297816
13.9	0.617185	0.305173
13.905	0.617032	0.306353
13.91	0.616839	0.307708
13.915	0.616765	0.307506
13.92	0.616782	0.307336
13.925	0.617237	0.307198
13.93	0.617219	0.307016
13.935	0.629252	0.307714
13.94	0.625144	0.306747
13.945	0.621403	0.306313
13.95	0.619622	0.306275
13.955	0.6188	0.306179
13.96	0.618459	0.305182
13.965	0.618182	0.30534
13.97	0.599804	0.305499
13.975	0.610015	0.304644
13.98	0.614241	0.304968
13.985	0.616153	0.30365
13.99	0.617224	0.304231
13.995	0.617687	0.303779
14	0.617964	0.303394
14.005	0.618329	0.302834
14.01	0.618455	0.30295
14.015	0.618654	0.302124
14.02	0.618735	0.302412
14.025	0.617461	0.287714
14.03	0.619166	0.29824
14.035	0.618809	0.299718
14.04	0.619301	0.299755
14.045	0.619361	0.300152
14.05	0.619319	0.299502
14.055	0.619352	0.299504
14.06	0.619458	0.299199
14.065	0.619492	0.29865
14.07	0.619588	0.298209
14.075	0.619587	0.297762
14.08	0.619709	0.297069
14.085	0.619795	0.296792
14.09	0.619851	0.296109
14.095	0.619954	0.296044
14.1	0.619985	0.295619
14.105	0.62014	0.295026
14.11	0.618706	0.307903
14.115	0.620305	0.297239
14.12	0.62024	0.295013
14.125	0.620359	0.293577
14.13	0.619047	0.293136
14.135	0.620809	0.29155
14.14	0.620839	0.29111
14.145	0.620902	0.290586
14.15	0.620936	0.290246
14.155	0.621061	0.289803
14.16	0.621166	0.28882
14.165	0.634773	0.28848
14.17	0.628356	0.287873
14.175	0.624291	0.288151
14.18	0.622567	0.286768
14.185	0.621743	0.285953
14.19	0.621377	0.285177
14.195	0.621311	0.284825
14.2	0.605183	0.283811
14.205	0.613402	0.283523
14.21	0.617541	0.282816
14.215	0.620562	0.281501
14.22	0.621472	0.281675
14.225	0.6207	0.278651
14.23	0.623334	0.279204
14.235	0.621325	0.289149
14.24	0.622574	0.281118
14.245	0.623103	0.279363
14.25	0.606097	0.277515
14.255	0.622201	0.276664
14.26	0.622212	0.275312
14.265	0.622073	0.27445
14.27	0.622178	0.273142
14.275	0.621789	0.273645
14.28	0.6221	0.272382
14.285	0.6223	0.271604
14.29	0.62275	0.270875
14.295	0.622764	0.269242
14.3	0.623071	0.268424
14.305	0.623148	0.274023
14.31	0.623907	0.268761
14.315	0.624213	0.274717
14.32	0.623374	0.267545
14.325	0.624667	0.269806
14.33	0.624104	0.264586
14.335	0.610862	0.262407
14.34	0.617708	0.265358
14.345	0.621119	0.261665
14.35	0.636811	0.25976
14.355	0.619427	0.258246
14.36	0.624807	0.257834
14.365	0.624084	0.276766
14.37	0.625495	0.260171
14.375	0.635909	0.257688
14.38	0.632787	0.255263
14.385	0.627503	0.26418
14.39	0.608889	0.254368
14.395	0.618078	0.2522
14.4	0.621539	0.260834
14.405	0.612952	0.25248
14.41	0.62103	0.249594
14.415	0.623837	0.248117
14.42	0.625874	0.247148
14.425	0.619388	0.245723
14.43	0.624241	0.257882
14.435	0.638039	0.254086
14.44	0.634419	0.245484
14.445	0.630947	0.242977
14.45	0.630039	0.241517
14.455	0.628298	0.257386
14.46	0.636452	0.252834
14.465	0.632222	0.241756
14.47	0.631316	0.241464
14.475	0.628528	0.246877
14.48	0.642035	0.239316
14.485	0.651559	0.233777
14.49	0.652447	0.232177
14.495	0.643321	0.230932
14.5	0.637218	0.229667
14.505	0.634413	0.228599
14.51	0.645707	0.227409
14.515	0.63958	0.228689
14.52	0.677197	0.230342
14.525	0.605958	0.230559
14.53	0.598286	0.238696
14.535	0.614153	0.227462
14.54	0.621306	0.223402
14.545	0.625038	0.221588
14.55	0.611703	0.219429
14.555	0.600818	0.217731
14.56	0.598176	0.219072
14.565	0.613762	0.230223
14.57	0.620257	0.217923
14.575	0.61672	0.223696
14.58	0.622323	0.236185
14.585	0.625856	0.21703
14.59	0.627604	0.211373
14.595	0.608123	0.215812
14.6	0.623585	0.215923
14.605	0.628482	0.206884
14.61	0.629082	0.203912
14.615	0.638995	0.216689
14.62	0.646083	0.204716
14.625	0.639085	0.212973
14.63	0.620391	0.200307
14.635	0.623462	0.216453
14.64	0.632448	0.198695
14.645	0.612314	0.194334
14.65	0.630554	0.197495
14.655	0.629197	0.19601
14.66	0.628871	0.212335
14.665	0.628027	0.194189
14.67	0.627862	0.18898
14.675	0.62868	0.186271
14.68	0.635051	0.183557
14.685	0.633459	0.190946
14.69	0.63212	0.196056
14.695	0.64392	0.184444
14.7	0.618694	0.180821
14.705	0.62596	0.174515
14.71	0.628483	0.185134
14.715	0.622279	0.175175
14.72	0.627281	0.171649
14.725	0.629961	0.170776
14.73	0.631926	0.174721
14.735	0.633263	0.176206
14.74	0.62049	0.171139
14.745	0.628081	0.169369
14.75	0.627479	0.162808
14.755	0.643708	0.180182
14.76	0.639148	0.172462
14.765	0.617118	0.161784
14.77	0.616447	0.168262
14.775	0.627101	0.157926
14.78	0.624767	0.154626
14.785	0.641851	0.172165
14.79	0.64102	0.155701
14.795	0.638819	0.169324
14.8	0.645518	0.163088
14.805	0.642276	0.163843
14.81	0.653431	0.152113
14.815	0.670849	0.144775
14.82	0.658508	0.142066
14.825	0.650969	0.140612
14.83	0.660747	0.141745
14.835	0.636688	0.146818
14.84	0.61757	0.151594
14.845	0.629132	0.138962
14.85	0.61711	0.134563
14.855	0.588513	0.135473
14.86	0.613091	0.14387
14.865	0.62484	0.132116
14.87	0.623737	0.159128
14.875	0.631713	0.132054
14.88	0.612771	0.142177
14.885	0.632276	0.124934
14.89	0.637223	0.120724
14.895	0.64827	0.132884
14.9	0.655282	0.129999
14.905	0.632958	0.116281
14.91	0.617165	0.130228
14.915	0.638185	0.11861
14.92	0.637677	0.114549
14.925	0.637873	0.129852
14.93	0.63625	0.110527
14.935	0.638411	0.105475
14.94	0.644741	0.110541
14.945	0.643189	0.114706
14.95	0.6536	0.102848
14.955	0.626358	0.0952912
14.96	0.617372	0.103839
14.965	0.638953	0.0941879
14.97	0.640806	0.0901113
14.975	0.643104	0.101238
14.98	0.644907	0.0941488
14.985	0.630513	0.0897553
14.99	0.631104	0.101705
14.995	0.65018	0.0843053
15	0.626414	0.0903548
15.005	0.626106	0.0906671
15.01	0.638052	0.0787239
15.015	0.635647	0.0875554
15.02	0.651881	0.0824251
15.025	0.65145	0.0917636
15.03	0.65835	0.0873259
15.035	0.665788	0.0855606
15.04	0.682082	0.0695838
15.045	0.670843	0.0656381
15.05	0.673421	0.0665134
15.055	0.648234	0.0710586
15.06	0.626127	0.0742688
15.065	0.639474	0.0621073
15.07	0.604515	0.056775
15.075	0.607804	0.0710219
15.08	0.621204	0.0643883
15.085	0.634198	0.0743465
15.09	0.6189	0.0610767
15.095	0.639745	0.0581832
15.1	0.658573	0.0476423
15.105	0.664034	0.0567942
15.11	0.643883	0.0537427
15.115	0.637126	0.0584269
15.12	0.640709	0.0444934
15.125	0.645059	0.0405749
15.13	0.647197	0.0531291
15.135	0.647496	0.0348978
15.14	0.655674	0.0295954
15.145	0.653944	0.0470438
15.15	0.641233	0.0293217
15.155	0.648201	0.0324789
15.16	0.642388	0.0224186
15.165	0.647599	0.0174564
15.17	0.652227	0.0290705
15.175	0.657601	0.0207792
15.18	0.641266	0.0167735
15.185	0.641647	0.0277843
15.19	0.660069	0.0209252
15.195	0.627623	0.0196604
15.2	0.645076	0.00714381
15.205	0.654931	0.0215604
15.21	0.659634	0.00584143
15.215	0.667807	0.0288584
15.22	0.665774	0.0171975
15.225	0.697666	0.00304328
15.23	0.685878	-0.00399684
15.235	0.687052	-0.00302707
15.24	0.659176	0.000252708
15.245	0.637364	0.00244929
15.25	0.632796	-0.0100636
15.255	0.603174	-0.0125499
15.26	0.632449	-0.0033084
15.265	0.638603	0.0133912
15.27	0.625976	-0.00726109
15.275	0.650611	-0.0107528
15.28	0.66921	-0.00907334
15.285	0.676333	-0.012877
15.29	0.654872	-0.00976965
15.295	0.634822	-0.0297747
15.3	0.658158	-0.0263462
15.305	0.66099	-0.0149492
15.31	0.661724	-0.0340425
15.315	0.668295	-0.0309397
15.32	0.678492	-0.0297856
15.325	0.649243	-0.0406103
15.33	0.639759	-0.0362468
15.335	0.661642	-0.0476005
15.34	0.665608	-0.0434325
15.345	0.670114	-0.0416702
15.35	0.65407	-0.0499328
15.355	0.664078	-0.0398034
15.36	0.643922	-0.0463455
15.365	0.647579	-0.0469582
15.37	0.654282	-0.0609832
15.375	0.673075	-0.0459321
15.38	0.675688	-0.0427956
15.385	0.683872	-0.0394222
15.39	0.702072	-0.0605837
15.395	0.705003	-0.0690482
15.4	0.704355	-0.067575
15.405	0.672677	-0.0535875
15.41	0.649927	-0.0726701
15.415	0.645637	-0.0784124
15.42	0.614883	-0.0658816
15.425	0.637461	-0.0516673
15.43	0.657509	-0.0776759
15.435	0.646257	-0.0695499
15.44	0.663596	-0.0859995
15.445	0.690508	-0.0774494
15.45	0.670905	-0.0819364
15.455	0.645074	-0.0778063
15.46	0.670079	-0.0875937
15.465	0.673977	-0.0782947
15.47	0.67545	-0.0979116
15.475	0.682417	-0.0949392
15.48	0.691757	-0.0944065
15.485	0.661863	-0.103651
15.49	0.661864	-0.101006
15.495	0.671895	-0.112618
15.5	0.679041	-0.0995241
15.505	0.666642	-0.107688
15.51	0.662908	-0.100108
15.515	0.684886	-0.108025
15.52	0.651128	-0.107775
15.525	0.662875	-0.12312
15.53	0.683981	-0.107734
15.535	0.687627	-0.105087
15.54	0.697775	-0.101707
15.545	0.71668	-0.121844
15.55	0.719098	-0.13067
15.555	0.754657	-0.123102
15.56	0.637459	-0.119736
15.565	0.665649	-0.133931
15.57	0.6114	-0.138231
15.575	0.650053	-0.129191
15.58	0.662038	-0.113132
15.585	0.649301	-0.133806
15.59	0.676563	-0.135493
15.595	0.695864	-0.135093
15.6	0.687941	-0.140569
15.605	0.659063	-0.137443
15.61	0.683864	-0.147399
15.615	0.688353	-0.137086
15.62	0.688132	-0.156969
15.625	0.695417	-0.154065
15.63	0.704896	-0.154629
15.635	0.674862	-0.161321
15.64	0.674504	-0.160191
15.645	0.685021	-0.171208
15.65	0.692787	-0.158032
15.655	0.680332	-0.166049
15.66	0.675389	-0.158077
15.665	0.672113	-0.166122
15.67	0.675858	-0.165135
15.675	0.681844	-0.169093
15.68	0.700421	-0.174998
15.685	0.710809	-0.155147
15.69	0.708418	-0.163486
15.695	0.738714	-0.183507
15.7	0.735648	-0.189097
15.705	0.699416	-0.17569
15.71	0.674524	-0.181143
15.715	0.671658	-0.193089
15.72	0.637817	-0.181876
15.725	0.663296	-0.168709
15.73	0.684412	-0.187526
15.735	0.67175	-0.189878
15.74	0.699789	-0.189621
15.745	0.711701	-0.195164
15.75	0.679125	-0.191945
15.755	0.68304	-0.206565
15.76	0.693226	-0.189918
15.765	0.697353	-0.211006
15.77	0.706155	-0.216281
15.775	0.715475	-0.203012
15.78	0.685154	-0.21222
15.785	0.686216	-0.212293
15.79	0.696749	-0.224378
15.795	0.704485	-0.209728
15.8	0.691868	-0.219047
15.805	0.68637	-0.210922
15.81	0.682799	-0.217672
15.815	0.687359	-0.217403
15.82	0.693901	-0.221872
15.825	0.712076	-0.226577
15.83	0.7227	-0.20583
15.835	0.720876	-0.217722
15.84	0.749968	-0.232927
15.845	0.747163	-0.239921
15.85	0.71031	-0.226052
15.855	0.685818	-0.232787
15.86	0.683009	-0.243472
15.865	0.648298	-0.234387
15.87	0.673801	-0.21953
15.875	0.695432	-0.237375
15.88	0.681635	-0.239915
15.885	0.710179	-0.240151
15.89	0.722264	-0.245297
15.895	0.688512	-0.241229
15.9	0.692509	-0.256332
15.905	0.70355	-0.240045
15.91	0.708122	-0.260309
15.915	0.716336	-0.264805
15.92	0.725845	-0.252509
15.925	0.695565	-0.266004
15.93	0.697205	-0.256337
15.935	0.707039	-0.270749
15.94	0.714138	-0.257253
15.945	0.701609	-0.265789
15.95	0.695807	-0.25767
15.955	0.71898	-0.263897
15.96	0.684101	-0.263896
15.965	0.697241	-0.279146
15.97	0.71836	-0.265307
15.975	0.731105	-0.249925
15.98	0.728736	-0.263653
15.985	0.758302	-0.277527
15.99	0.748554	-0.284273
15.995	0.785242	-0.274289
16	0.665121	-0.275819
16.005	0.69788	-0.287588
16.01	0.640832	-0.291521
16.015	0.674229	-0.272178
16.02	0.698823	-0.272813
16.025	0.681561	-0.274953
16.03	0.709653	-0.293522
16.035	0.73641	-0.288361
16.04	0.715567	-0.292448
16.045	0.685588	-0.286528
16.05	0.712831	-0.295675
16.055	0.717972	-0.287779
16.06	0.719864	-0.304166
16.065	0.725763	-0.299615
16.07	0.73557	-0.304079
16.075	0.703878	-0.304158
16.08	0.704118	-0.303738
16.085	0.714708	-0.314806
16.09	0.722335	-0.299314
16.095	0.708684	-0.307381
16.1	0.702764	-0.299905
16.105	0.72613	-0.305295
16.11	0.690473	-0.303988
16.115	0.703618	-0.319766
16.12	0.72497	-0.306123
16.125	0.729056	-0.297746
16.13	0.738663	-0.296638
16.135	0.756836	-0.314364
16.14	0.758825	-0.323533
16.145	0.758015	-0.317243
16.15	0.721456	-0.311976
16.155	0.698277	-0.326831
16.16	0.696174	-0.330912
16.165	0.661324	-0.319733
16.17	0.68705	-0.304722
16.175	0.708121	-0.327176
16.18	0.684802	-0.317306
16.185	0.717437	-0.333051
16.19	0.743354	-0.328252
16.195	0.720902	-0.330871
16.2	0.690877	-0.324314
16.205	0.717624	-0.333431
16.21	0.722378	-0.324853
16.215	0.723521	-0.341822
16.22	0.72968	-0.344813
16.225	0.729007	-0.334482
16.23	0.710738	-0.345755
16.235	0.721009	-0.331551
16.24	0.713784	-0.348021
16.245	0.721905	-0.352235
16.25	0.727065	-0.334594
16.255	0.712772	-0.343375
16.26	0.706372	-0.33457
16.265	0.729039	-0.339675
16.27	0.704517	-0.337614
16.275	0.706366	-0.35203
16.28	0.713315	-0.34886
16.285	0.732454	-0.347949
16.29	0.741313	-0.325753
16.295	0.737365	-0.337022
16.3	0.766283	-0.350866
16.305	0.755711	-0.356877
16.31	0.755737	-0.34931
16.315	0.721786	-0.351458
16.32	0.699216	-0.355327
16.325	0.696477	-0.362103
16.33	0.662526	-0.363184
16.335	0.695573	-0.352742
16.34	0.703927	-0.336866
16.345	0.717299	-0.354087
16.35	0.699263	-0.35301
16.355	0.715726	-0.364679
16.36	0.741133	-0.360935
16.365	0.719603	-0.361441
16.37	0.708804	-0.354384
16.375	0.699534	-0.365791
16.38	0.722544	-0.368408
16.385	0.724243	-0.358019
16.39	0.724221	-0.371539
16.395	0.728974	-0.375511
16.4	0.72753	-0.365105
16.405	0.737419	-0.374062
16.41	0.706325	-0.36794
16.415	0.70625	-0.368623
16.42	0.7164	-0.377421
16.425	0.721639	-0.380433
16.43	0.725174	-0.361822
16.435	0.709865	-0.369853
16.44	0.704913	-0.379861
16.445	0.727716	-0.361276
16.45	0.7012	-0.365677
16.455	0.703079	-0.362574
16.46	0.716279	-0.377404
16.465	0.715251	-0.375285
16.47	0.730167	-0.373792
