ts	X	Y	U	V
2193	0	-0.0642725	1.42949e-316	0.00714102
2194	0	-0.0642359	1.42949e-316	0.00748813
2195	0	-0.0641976	1.42949e-316	0.00783609
2196	0	-0.0641576	1.42949e-316	0.0081839
2197	0	-0.0641158	1.42949e-316	0.00853169
2198	0	-0.0640723	1.42949e-316	0.00888027
2199	0	-0.064027	1.42949e-316	0.00922865
2200	0	-0.06398	1.42949e-316	0.00957701
2201	0	-0.0639312	1.42949e-316	0.00992549
2202	0	-0.0638807	1.42949e-316	0.010274
2203	0	-0.0638286	1.42949e-316	0.0105762
2204	0	-0.0637749	1.42949e-316	0.0109136
2205	0	-0.0637194	1.42949e-316	0.0112577
2206	0	-0.0636623	1.42949e-316	0.0116048
2207	0	-0.0636034	1.42949e-316	0.0119538
2208	0	-0.0635427	1.42949e-316	0.0123042
2209	0	-0.0634803	1.42949e-316	0.0126528
2210	0	-0.0634162	1.42949e-316	0.0130019
2211	0	-0.0633503	1.42949e-316	0.0133508
2212	0	-0.0632827	1.42949e-316	0.0136991
2213	0	-0.0632133	1.42949e-316	0.0140472
2214	0	-0.0631422	1.42949e-316	0.0143944
2215	0	-0.0630694	1.42949e-316	0.0147299
2216	0	-0.0629949	1.42949e-316	0.0150743
2217	0	-0.0629187	1.42949e-316	0.0154239
2218	0	-0.0628407	1.42949e-316	0.0157731
2219	0	-0.062761	1.42949e-316	0.0161127
2220	0	-0.0626795	1.42949e-316	0.0164594
2221	0	-0.0625964	1.42949e-316	0.0168056
2222	0	-0.0625115	1.42949e-316	0.0171491
2223	0	-0.0624249	1.42949e-316	0.0174961
2224	0	-0.0623365	1.42949e-316	0.0178294
2225	0	-0.0622466	1.42949e-316	0.0181443
2226	0	-0.062155	1.42949e-316	0.0184832
2227	0	-0.0620618	1.42949e-316	0.0188284
2228	0	-0.0619668	1.42949e-316	0.019175
2229	0	-0.06187	1.42949e-316	0.0195224
2230	0	-0.0617715	1.42949e-316	0.0198687
2231	0	-0.0616713	1.42949e-316	0.0202164
2232	0	-0.0615694	1.42949e-316	0.0205633
2233	0	-0.0614657	1.42949e-316	0.0209124
2234	0	-0.0613603	1.42949e-316	0.0212597
2235	0	-0.0612531	1.42949e-316	0.0216066
2236	0	-0.0611442	1.42949e-316	0.0219562
2237	0	-0.0610335	1.42949e-316	0.0223047
2238	0	-0.0609211	1.42949e-316	0.0226527
2239	0	-0.060807	1.42949e-316	0.0229992
2240	0	-0.0606912	1.42949e-316	0.0233258
2241	0	-0.0605737	1.42949e-316	0.0236689
2242	0	-0.0604546	1.42949e-316	0.0239909
2243	0	-0.0603338	1.42949e-316	0.02433
2244	0	-0.0602112	1.42949e-316	0.0246728
2245	0	-0.060087	1.42949e-316	0.0250141
2246	0	-0.0599611	1.42949e-316	0.0253584
2247	0	-0.0598334	1.42949e-316	0.0257035
2248	0	-0.0597041	1.42949e-316	0.0260484
2249	0	-0.059573	1.42949e-316	0.0263941
2250	0	-0.0594401	1.42949e-316	0.0267383
2251	0	-0.0593056	1.42949e-316	0.0270791
2252	0	-0.0591694	1.42949e-316	0.0273993
2253	0	-0.0590316	1.42949e-316	0.027736
2254	0	-0.058892	1.42949e-316	0.028079
2255	0	-0.0587508	1.42949e-316	0.0284219
2256	0	-0.0586078	1.42949e-316	0.0287666
2257	0	-0.0584631	1.42949e-316	0.0291082
2258	0	-0.0583167	1.42949e-316	0.0294512
2259	0	-0.0581686	1.42949e-316	0.0297938
2260	0	-0.0580188	1.42949e-316	0.0301375
2261	0	-0.0578672	1.42949e-316	0.0304789
2262	0	-0.057714	1.42949e-316	0.0307995
2263	0	-0.0575592	1.42949e-316	0.0311218
2264	0	-0.0574028	1.42949e-316	0.0314562
2265	0	-0.0572447	1.42949e-316	0.0317941
2266	0	-0.0570849	1.42949e-316	0.0321221
2267	0	-0.0569234	1.42949e-316	0.0324588
2268	0	-0.0567603	1.42949e-316	0.0327877
2269	0	-0.0565955	1.42949e-316	0.0331271
2270	0	-0.056429	1.42949e-316	0.0334667
2271	0	-0.0562608	1.42949e-316	0.0338073
2272	0	-0.0560911	1.42949e-316	0.0340959
2273	0	-0.0559198	1.42949e-316	0.0344226
2274	0	-0.0557468	1.42949e-316	0.0347568
2275	0	-0.0555722	1.42949e-316	0.0350903
2276	0	-0.055396	1.42949e-316	0.0353998
2277	0	-0.0552182	1.42949e-316	0.0357284
2278	0	-0.0550387	1.42949e-316	0.0360597
2279	0	-0.0548576	1.42949e-316	0.0363657
2280	0	-0.054675	1.42949e-316	0.0366929
2281	0	-0.0544907	1.42949e-316	0.0370227
2282	0	-0.0543048	1.42949e-316	0.0373537
2283	0	-0.0541172	1.42949e-316	0.037686
2284	0	-0.053928	1.42949e-316	0.0379903
2285	0	-0.0537372	1.42949e-316	0.0383119
2286	0	-0.0535449	1.42949e-316	0.0386241
2287	0	-0.0533509	1.42949e-316	0.0389472
2288	0	-0.0531554	1.42949e-316	0.0392735
2289	0	-0.0529582	1.42949e-316	0.0395991
2290	0	-0.0527595	1.42949e-316	0.0398794
2291	0	-0.0525594	1.42949e-316	0.040172
2292	0	-0.0523577	1.42949e-316	0.0404861
2293	0	-0.0521546	1.42949e-316	0.0407743
2294	0	-0.0519499	1.42949e-316	0.0410898
2295	0	-0.0517437	1.42949e-316	0.041405
2296	0	-0.0515359	1.42949e-316	0.0417263
2297	0	-0.0513264	1.42949e-316	0.0420487
2298	0	-0.0511154	1.42949e-316	0.0423688
2299	0	-0.0509027	1.42949e-316	0.0426894
2300	0	-0.0506885	1.42949e-316	0.0430093
2301	0	-0.0504726	1.42949e-316	0.0433291
2302	0	-0.0502552	1.42949e-316	0.043634
2303	0	-0.0500363	1.42949e-316	0.0439376
2304	0	-0.0498159	1.42949e-316	0.0442372
2305	0	-0.049594	1.42949e-316	0.0445216
2306	0	-0.0493706	1.42949e-316	0.0448252
2307	0	-0.0491457	1.42949e-316	0.045133
2308	0	-0.0489193	1.42949e-316	0.045443
2309	0	-0.0486913	1.42949e-316	0.0457522
2310	0	-0.0484617	1.42949e-316	0.0460627
2311	0	-0.0482307	1.42949e-316	0.0463731
2312	0	-0.047998	1.42949e-316	0.0466737
2313	0	-0.047764	1.42949e-316	0.0469532
2314	0	-0.0475285	1.42949e-316	0.047247
2315	0	-0.0472915	1.42949e-316	0.0475492
2316	0	-0.0470532	1.42949e-316	0.0477793
2317	0	-0.0468136	1.42949e-316	0.0480647
2318	0	-0.0465725	1.42949e-316	0.0483616
2319	0	-0.04633	1.42949e-316	0.0486452
2320	0	-0.046086	1.42949e-316	0.0489445
2321	0	-0.0458406	1.42949e-316	0.0492205
2322	0	-0.0455937	1.42949e-316	0.0495183
2323	0	-0.0453454	1.42949e-316	0.0498179
2324	0	-0.0450956	1.42949e-316	0.0501171
2325	0	-0.0448443	1.42949e-316	0.0503863
2326	0	-0.0445916	1.42949e-316	0.0506776
2327	0	-0.0443376	1.42949e-316	0.0509443
2328	0	-0.0440821	1.42949e-316	0.0512361
2329	0	-0.0438253	1.42949e-316	0.0514856
2330	0	-0.0435672	1.42949e-316	0.0517721
2331	0	-0.0433076	1.42949e-316	0.0520641
2332	0	-0.0430466	1.42949e-316	0.0523443
2333	0	-0.0427841	1.42949e-316	0.0526385
2334	0	-0.0425202	1.42949e-316	0.0529201
2335	0	-0.042255	1.42949e-316	0.0531617
2336	0	-0.0419885	1.42949e-316	0.0534393
2337	0	-0.0417206	1.42949e-316	0.0537246
2338	0	-0.0414513	1.42949e-316	0.0540096
2339	0	-0.0411805	1.42949e-316	0.0542971
2340	0	-0.0409083	1.42949e-316	0.0545844
2341	0	-0.0406347	1.42949e-316	0.0548483
2342	0	-0.0403598	1.42949e-316	0.0551047
2343	0	-0.0400836	1.42949e-316	0.0553777
2344	0	-0.039806	1.42949e-316	0.0556548
2345	0	-0.0395271	1.42949e-316	0.0559345
2346	0	-0.0392467	1.42949e-316	0.0562126
2347	0	-0.038965	1.42949e-316	0.0564688
2348	0	-0.038682	1.42949e-316	0.0567414
2349	0	-0.0383976	1.42949e-316	0.0570171
2350	0	-0.0381118	1.42949e-316	0.0572934
2351	0	-0.0378246	1.42949e-316	0.0575695
2352	0	-0.0375362	1.42949e-316	0.0578067
2353	0	-0.0372465	1.42949e-316	0.0580706
2354	0	-0.0369555	1.42949e-316	0.0583302
2355	0	-0.0366632	1.42949e-316	0.0585888
2356	0	-0.0363696	1.42949e-316	0.0588607
2357	0	-0.0360747	1.42949e-316	0.0590809
2358	0	-0.0357787	1.42949e-316	0.0593396
2359	0	-0.0354814	1.42949e-316	0.0595757
2360	0	-0.0351829	1.42949e-316	0.0598352
2361	0	-0.0348831	1.42949e-316	0.0600686
2362	0	-0.0345821	1.42949e-316	0.0603247
2363	0	-0.0342799	1.42949e-316	0.0605835
2364	0	-0.0339763	1.42949e-316	0.0608455
2365	0	-0.0336715	1.42949e-316	0.0610783
2366	0	-0.0333655	1.42949e-316	0.0613123
2367	0	-0.0330583	1.42949e-316	0.0615609
2368	0	-0.03275	1.42949e-316	0.061765
2369	0	-0.0324406	1.42949e-316	0.0619835
2370	0	-0.0321302	1.42949e-316	0.0621903
2371	0	-0.0318187	1.42949e-316	0.0624269
2372	0	-0.0315059	1.42949e-316	0.0626679
2373	0	-0.031192	1.42949e-316	0.0629149
2374	0	-0.0308768	1.42949e-316	0.063161
2375	0	-0.0305604	1.42949e-316	0.0634062
2376	0	-0.0302427	1.42949e-316	0.0636369
2377	0	-0.029924	1.42949e-316	0.0638654
2378	0	-0.0296042	1.42949e-316	0.0640655
2379	0	-0.0292833	1.42949e-316	0.0642936
2380	0	-0.0289612	1.42949e-316	0.0645267
2381	0	-0.028638	1.42949e-316	0.0647603
2382	0	-0.0283136	1.42949e-316	0.0649961
2383	0	-0.0279881	1.42949e-316	0.0652222
2384	0	-0.0276615	1.42949e-316	0.0654197
2385	0	-0.0273338	1.42949e-316	0.0656441
2386	0	-0.0270052	1.42949e-316	0.065799
2387	0	-0.0266757	1.42949e-316	0.0660075
2388	0	-0.0263451	1.42949e-316	0.06623
2389	0	-0.0260135	1.42949e-316	0.0664111
2390	0	-0.0256809	1.42949e-316	0.0666267
2391	0	-0.0253472	1.42949e-316	0.0668489
2392	0	-0.0250125	1.42949e-316	0.0670395
2393	0	-0.0246767	1.42949e-316	0.0672539
2394	0	-0.02434	1.42949e-316	0.0674448
2395	0	-0.0240022	1.42949e-316	0.0676629
2396	0	-0.0236635	1.42949e-316	0.0678355
2397	0	-0.0233238	1.42949e-316	0.0680464
2398	0	-0.022983	1.42949e-316	0.0682483
2399	0	-0.0226413	1.42949e-316	0.0684556
2400	0	-0.0222985	1.42949e-316	0.0686487
2401	0	-0.0219548	1.42949e-316	0.0688268
2402	0	-0.0216102	1.42949e-316	0.0690289
2403	0	-0.0212645	1.42949e-316	0.0692349
2404	0	-0.0209178	1.42949e-316	0.0694443
2405	0	-0.0205701	1.42949e-316	0.0696292
2406	0	-0.0202215	1.42949e-316	0.0698094
2407	0	-0.019872	1.42949e-316	0.0700034
2408	0	-0.0195215	1.42949e-316	0.0702035
2409	0	-0.01917	1.42949e-316	0.0703776
2410	0	-0.0188177	1.42949e-316	0.0705723
2411	0	-0.0184643	1.42949e-316	0.0707699
2412	0	-0.01811	1.42949e-316	0.0709684
2413	0	-0.0177546	1.42949e-316	0.0711653
2414	0	-0.0173984	1.42949e-316	0.0713207
2415	0	-0.0170414	1.42949e-316	0.0714963
2416	0	-0.0166834	1.42949e-316	0.0716747
2417	0	-0.0163246	1.42949e-316	0.0718662
2418	0	-0.0159649	1.42949e-316	0.0720073
2419	0	-0.0156044	1.42949e-316	0.0721848
2420	0	-0.0152431	1.42949e-316	0.0723416
2421	0	-0.014881	1.42949e-316	0.0724898
2422	0	-0.0145182	1.42949e-316	0.0726632
2423	0	-0.0141544	1.42949e-316	0.0728431
2424	0	-0.0137898	1.42949e-316	0.0729958
2425	0	-0.0134244	1.42949e-316	0.0731502
2426	0	-0.0130583	1.42949e-316	0.0733183
2427	0	-0.0126914	1.42949e-316	0.0734169
2428	0	-0.0123239	1.42949e-316	0.0735721
2429	0	-0.0119558	1.42949e-316	0.0737001
2430	0	-0.0115869	1.42949e-316	0.073852
2431	0	-0.0112172	1.42949e-316	0.0740135
2432	0	-0.0108467	1.42949e-316	0.0741777
2433	0	-0.0104754	1.42949e-316	0.0743413
2434	0	-0.0101034	1.42949e-316	0.0744746
2435	0	-0.00973068	1.42949e-316	0.0746164
2436	0	-0.00935727	1.42949e-316	0.074746
2437	0	-0.00898317	1.42949e-316	0.0748936
2438	0	-0.00860833	1.42949e-316	0.0750439
2439	0	-0.00823273	1.42949e-316	0.0751973
2440	0	-0.00785638	1.42949e-316	0.075342
2441	0	-0.00747938	1.42949e-316	0.0754564
2442	0	-0.00710187	1.42949e-316	0.0755472
2443	0	-0.00672386	1.42949e-316	0.0756562
2444	0	-0.00634524	1.42949e-316	0.0757925
2445	0	-0.00596604	1.42949e-316	0.0758872
2446	0	-0.00558627	1.42949e-316	0.0760198
2447	0	-0.00520583	1.42949e-316	0.0761592
2448	0	-0.00482477	1.42949e-316	0.0762654
2449	0	-0.00444317	1.42949e-316	0.0763733
2450	0	-0.00406098	1.42949e-316	0.0765042
2451	0	-0.00367823	1.42949e-316	0.076595
2452	0	-0.00329493	1.42949e-316	0.0767235
2453	0	-0.00291101	1.42949e-316	0.0768452
2454	0	-0.00252648	1.42949e-316	0.0769668
2455	0	-0.00214144	1.42949e-316	0.0770484
2456	0	-0.0017559	1.42949e-316	0.0771661
2457	0	-0.00136977	1.42949e-316	0.0772876
2458	0	-0.000983018	1.42949e-316	0.0774133
2459	0	-0.0005957	1.42949e-316	0.0775138
2460	0	-0.00020789	1.42949e-316	0.0776101
2461	0	0.000180438	1.42949e-316	0.0777211
2462	0	0.000569313	1.42949e-316	0.077829
2463	0	0.000958692	1.42949e-316	0.0779226
2464	0	0.00134859	1.42949e-316	0.0780348
2465	0	0.00173904	1.42949e-316	0.0781484
2466	0	0.00213007	1.42949e-316	0.078262
2467	0	0.00252155	1.42949e-316	0.078332
2468	0	0.00291344	1.42949e-316	0.0784224
2469	0	0.00330578	1.42949e-316	0.0785153
2470	0	0.00369863	1.42949e-316	0.0786228
2471	0	0.00409188	1.42949e-316	0.0786784
2472	0	0.00448551	1.42949e-316	0.0787709
2473	0	0.00487954	1.42949e-316	0.0788426
2474	0	0.0052739	1.42949e-316	0.0789002
2475	0	0.00566862	1.42949e-316	0.0789875
2476	0	0.00606372	1.42949e-316	0.079055
2477	0	0.00645917	1.42949e-316	0.0791231
2478	0	0.00685499	1.42949e-316	0.0792072
2479	0	0.00725111	1.42949e-316	0.0792409
2480	0	0.00764745	1.42949e-316	0.0792926
2481	0	0.00804401	1.42949e-316	0.0793318
2482	0	0.00844083	1.42949e-316	0.0793961
2483	0	0.00883799	1.42949e-316	0.0794703
2484	0	0.00923554	1.42949e-316	0.0795485
2485	0	0.00963342	1.42949e-316	0.0796046
2486	0	0.0100316	1.42949e-316	0.0796639
2487	0	0.01043	1.42949e-316	0.0796976
2488	0	0.0108286	1.42949e-316	0.0797583
2489	0	0.0112276	1.42949e-316	0.0798217
2490	0	0.0116269	1.42949e-316	0.0798883
2491	0	0.0120265	1.42949e-316	0.0799479
2492	0	0.0124263	1.42949e-316	0.0799765
2493	0	0.0128262	1.42949e-316	0.0800048
2494	0	0.0132263	1.42949e-316	0.0800083
2495	0	0.0136264	1.42949e-316	0.0800516
2496	0	0.0140267	1.42949e-316	0.0800574
2497	0	0.0144271	1.42949e-316	0.0801016
2498	0	0.0148277	1.42949e-316	0.0801511
2499	0	0.0152285	1.42949e-316	0.0801729
2500	0	0.0156294	1.42949e-316	0.0801927
2501	0	0.0160305	1.42949e-316	0.0802377
2502	0	0.0164317	1.42949e-316	0.0802439
2503	0	0.016833	1.42949e-316	0.0802822
2504	0	0.0172345	1.42949e-316	0.0803166
2505	0	0.0176361	1.42949e-316	0.0803287
2506	0	0.0180378	1.42949e-316	0.0803367
2507	0	0.0184396	1.42949e-316	0.0803663
2508	0	0.0188415	1.42949e-316	0.0804008
2509	0	0.0192435	1.42949e-316	0.0804126
2510	0	0.0196456	1.42949e-316	0.0804234
2511	0	0.0200478	1.42949e-316	0.0804481
2512	0	0.0204501	1.42949e-316	0.0804751
2513	0	0.0208524	1.42949e-316	0.0804725
2514	0	0.0212549	1.42949e-316	0.0804923
2515	0	0.0216574	1.42949e-316	0.0805151
2516	0	0.02206	1.42949e-316	0.0805388
2517	0	0.0224627	1.42949e-316	0.0805193
2518	0	0.0228653	1.42949e-316	0.0805182
2519	0	0.0232679	1.42949e-316	0.0805207
2520	0	0.0236705	1.42949e-316	0.0805373
2521	0	0.0240731	1.42949e-316	0.0805011
2522	0	0.0244756	1.42949e-316	0.080504
2523	0	0.0248781	1.42949e-316	0.0804845
2524	0	0.0252804	1.42949e-316	0.0804505
2525	0	0.0256827	1.42949e-316	0.0804461
2526	0	0.0260848	1.42949e-316	0.0804238
2527	0	0.0264869	1.42949e-316	0.0804006
2528	0	0.0268889	1.42949e-316	0.0803933
2529	0	0.0272906	1.42949e-316	0.0803119
2530	0	0.0276921	1.42949e-316	0.0802899
2531	0	0.0280935	1.42949e-316	0.0802394
2532	0	0.0284946	1.42949e-316	0.0802126
2533	0	0.0288956	1.42949e-316	0.0801957
2534	0	0.0292966	1.42949e-316	0.0801813
2535	0	0.0296974	1.42949e-316	0.0801428
2536	0	0.030098	1.42949e-316	0.0801093
2537	0	0.0304984	1.42949e-316	0.0800529
2538	0	0.0308986	1.42949e-316	0.0800207
2539	0	0.0312986	1.42949e-316	0.0799909
2540	0	0.0316985	1.42949e-316	0.079965
2541	0	0.0320983	1.42949e-316	0.0799321
2542	0	0.0324978	1.42949e-316	0.0798684
2543	0	0.0328969	1.42949e-316	0.0797781
2544	0	0.0332956	1.42949e-316	0.0797078
2545	0	0.033694	1.42949e-316	0.0796459
2546	0	0.034092	1.42949e-316	0.0795717
2547	0	0.0344898	1.42949e-316	0.0795252
2548	0	0.0348873	1.42949e-316	0.0794811
2549	0	0.0352845	1.42949e-316	0.0794132
2550	0	0.0356814	1.42949e-316	0.0793383
2551	0	0.036078	1.42949e-316	0.0792904
2552	0	0.0364742	1.42949e-316	0.0792031
2553	0	0.0368701	1.42949e-316	0.0791475
2554	0	0.0372656	1.42949e-316	0.0790777
2555	0	0.0376608	1.42949e-316	0.0790018
2556	0	0.0380556	1.42949e-316	0.0789182
2557	0	0.0384501	1.42949e-316	0.0788543
2558	0	0.0388442	1.42949e-316	0.0787933
2559	0	0.0392379	1.42949e-316	0.0787098
2560	0	0.0396313	1.42949e-316	0.078628
2561	0	0.0400242	1.42949e-316	0.0785583
2562	0	0.0404169	1.42949e-316	0.0784913
2563	0	0.0408091	1.42949e-316	0.0783877
2564	0	0.0412008	1.42949e-316	0.0783118
2565	0	0.0415922	1.42949e-316	0.0782389
2566	0	0.0419832	1.42949e-316	0.0781674
2567	0	0.0423738	1.42949e-316	0.0780639
2568	0	0.0427638	1.42949e-316	0.077955
2569	0	0.0431534	1.42949e-316	0.0778567
2570	0	0.0435424	1.42949e-316	0.0777762
2571	0	0.043931	1.42949e-316	0.0776433
2572	0	0.044319	1.42949e-316	0.0775511
2573	0	0.0447064	1.42949e-316	0.0774328
2574	0	0.0450933	1.42949e-316	0.0773029
2575	0	0.0454795	1.42949e-316	0.0772018
2576	0	0.0458653	1.42949e-316	0.0771074
2577	0	0.0462506	1.42949e-316	0.0769875
2578	0	0.0466352	1.42949e-316	0.0768662
2579	0	0.0470193	1.42949e-316	0.0767599
2580	0	0.0474026	1.42949e-316	0.0765796
2581	0	0.0477852	1.42949e-316	0.0764505
2582	0	0.0481671	1.42949e-316	0.076304
2583	0	0.0485483	1.42949e-316	0.0761802
2584	0	0.0489289	1.42949e-316	0.0760644
2585	0	0.0493089	1.42949e-316	0.0759522
2586	0	0.0496883	1.42949e-316	0.0758113
2587	0	0.050067	1.42949e-316	0.0756749
2588	0	0.050445	1.42949e-316	0.0755221
2589	0	0.0508223	1.42949e-316	0.0753924
2590	0	0.051199	1.42949e-316	0.0752645
2591	0	0.051575	1.42949e-316	0.0751395
2592	0	0.0519503	1.42949e-316	0.0750066
2593	0	0.052325	1.42949e-316	0.0748438
2594	0	0.0526988	1.42949e-316	0.0747046
2595	0	0.0530719	1.42949e-316	0.074501
2596	0	0.053444	1.42949e-316	0.0743471
2597	0	0.0538153	1.42949e-316	0.0741902
2598	0	0.0541858	1.42949e-316	0.0740148
2599	0	0.0545555	1.42949e-316	0.0738647
2600	0	0.0549245	1.42949e-316	0.0737186
2601	0	0.0552927	1.42949e-316	0.0735506
2602	0	0.05566	1.42949e-316	0.0733756
2603	0	0.0560265	1.42949e-316	0.0732252
2604	0	0.0563921	1.42949e-316	0.0730345
2605	0	0.0567569	1.42949e-316	0.0728769
2606	0	0.0571209	1.42949e-316	0.0727166
2607	0	0.0574841	1.42949e-316	0.0725494
2608	0	0.0578463	1.42949e-316	0.0723496
2609	0	0.0582076	1.42949e-316	0.0721803
2610	0	0.0585681	1.42949e-316	0.072016
2611	0	0.0589278	1.42949e-316	0.0718556
2612	0	0.0592866	1.42949e-316	0.0716689
2613	0	0.0596445	1.42949e-316	0.0714871
2614	0	0.0600015	1.42949e-316	0.0713145
2615	0	0.0603577	1.42949e-316	0.0711439
2616	0	0.0607129	1.42949e-316	0.0709522
2617	0	0.0610672	1.42949e-316	0.0707555
2618	0	0.0614205	1.42949e-316	0.0705749
2619	0	0.0617729	1.42949e-316	0.0703973
2620	0	0.0621245	1.42949e-316	0.0702199
2621	0	0.062475	1.42949e-316	0.0699943
2622	0	0.0628245	1.42949e-316	0.0697904
2623	0	0.0631729	1.42949e-316	0.0695902
2624	0	0.0635204	1.42949e-316	0.0694011
2625	0	0.0638668	1.42949e-316	0.0691642
2626	0	0.0642121	1.42949e-316	0.0689652
2627	0	0.0645564	1.42949e-316	0.0687389
2628	0	0.0648996	1.42949e-316	0.0685405
2629	0	0.0652417	1.42949e-316	0.0682998
2630	0	0.0655827	1.42949e-316	0.0680922
2631	0	0.0659226	1.42949e-316	0.0678907
2632	0	0.0662615	1.42949e-316	0.0676647
2633	0	0.0665993	1.42949e-316	0.0674358
2634	0	0.0669359	1.42949e-316	0.0672203
2635	0	0.0672713	1.42949e-316	0.0669516
2636	0	0.0676055	1.42949e-316	0.0667041
2637	0	0.0679383	1.42949e-316	0.0664433
2638	0	0.06827	1.42949e-316	0.0662082
2639	0	0.0686005	1.42949e-316	0.0659859
2640	0	0.0689298	1.42949e-316	0.0657633
2641	0	0.0692581	1.42949e-316	0.0655424
2642	0	0.0695852	1.42949e-316	0.0653185
2643	0	0.0699112	1.42949e-316	0.0650492
2644	0	0.0702358	1.42949e-316	0.0648022
2645	0	0.0705592	1.42949e-316	0.0645508
2646	0	0.0708813	1.42949e-316	0.0643109
2647	0	0.0712023	1.42949e-316	0.0640728
2648	0	0.0715221	1.42949e-316	0.0638373
2649	0	0.0718406	1.42949e-316	0.0635957
2650	0	0.072158	1.42949e-316	0.0633522
2651	0	0.0724741	1.42949e-316	0.0630784
2652	0	0.0727888	1.42949e-316	0.0628003
2653	0	0.073102	1.42949e-316	0.0625052
2654	0	0.0734139	1.42949e-316	0.062242
2655	0	0.0737245	1.42949e-316	0.0619741
2656	0	0.0740336	1.42949e-316	0.0616841
2657	0	0.0743414	1.42949e-316	0.0614226
2658	0	0.0746478	1.42949e-316	0.0611646
2659	0	0.074953	1.42949e-316	0.0609072
2660	0	0.0752569	1.42949e-316	0.0606277
2661	0	0.0755593	1.42949e-316	0.0603411
2662	0	0.0758603	1.42949e-316	0.0600752
2663	0	0.0761599	1.42949e-316	0.0597699
2664	0	0.0764581	1.42949e-316	0.0595004
2665	0	0.0767549	1.42949e-316	0.0592333
2666	0	0.0770504	1.42949e-316	0.0589557
2667	0	0.0773445	1.42949e-316	0.0586782
2668	0	0.0776372	1.42949e-316	0.0583845
2669	0	0.0779283	1.42949e-316	0.058086
2670	0	0.0782181	1.42949e-316	0.0578026
2671	0	0.0785064	1.42949e-316	0.0575238
2672	0	0.0787933	1.42949e-316	0.0572438
2673	0	0.0790788	1.42949e-316	0.0569667
2674	0	0.0793629	1.42949e-316	0.0566602
2675	0	0.0796454	1.42949e-316	0.0563639
2676	0	0.0799265	1.42949e-316	0.0560729
2677	0	0.0802062	1.42949e-316	0.0557853
2678	0	0.0804844	1.42949e-316	0.055495
2679	0	0.0807611	1.42949e-316	0.0551783
2680	0	0.0810362	1.42949e-316	0.0548601
2681	0	0.0813097	1.42949e-316	0.054557
2682	0	0.0815817	1.42949e-316	0.0542585
2683	0	0.0818523	1.42949e-316	0.0539604
2684	0	0.0821213	1.42949e-316	0.0536623
2685	0	0.0823888	1.42949e-316	0.0533267
2686	0	0.0826546	1.42949e-316	0.0529973
2687	0	0.0829188	1.42949e-316	0.052679
2688	0	0.0831814	1.42949e-316	0.0523567
2689	0	0.0834424	1.42949e-316	0.0520447
2690	0	0.0837019	1.42949e-316	0.0517362
2691	0	0.0839596	1.42949e-316	0.0513721
2692	0	0.0842157	1.42949e-316	0.0510478
2693	0	0.0844701	1.42949e-316	0.0507267
2694	0	0.0847229	1.42949e-316	0.0503761
2695	0	0.0849739	1.42949e-316	0.0500447
2696	0	0.0852232	1.42949e-316	0.0496807
2697	0	0.0854708	1.42949e-316	0.0493464
2698	0	0.0857167	1.42949e-316	0.0490161
2699	0	0.085961	1.42949e-316	0.0486891
2700	0	0.0862035	1.42949e-316	0.0483379
2701	0	0.0864443	1.42949e-316	0.0479821
2702	0	0.0866834	1.42949e-316	0.0476412
2703	0	0.0869208	1.42949e-316	0.0473023
2704	0	0.0871563	1.42949e-316	0.046906
2705	0	0.0873899	1.42949e-316	0.0465309
2706	0	0.0876216	1.42949e-316	0.0461785
2707	0	0.0878516	1.42949e-316	0.0457951
2708	0	0.0880797	1.42949e-316	0.0454402
2709	0	0.088306	1.42949e-316	0.0450826
2710	0	0.0885305	1.42949e-316	0.0447315
2711	0	0.0887533	1.42949e-316	0.0443817
2712	0	0.0889743	1.42949e-316	0.0440293
2713	0	0.0891936	1.42949e-316	0.0436763
2714	0	0.0894111	1.42949e-316	0.0433215
2715	0	0.0896268	1.42949e-316	0.0429659
2716	0	0.0898406	1.42949e-316	0.0425741
2717	0	0.0900526	1.42949e-316	0.0421937
2718	0	0.0902626	1.42949e-316	0.0418154
2719	0	0.0904707	1.42949e-316	0.0414336
2720	0	0.090677	1.42949e-316	0.0410617
2721	0	0.0908813	1.42949e-316	0.0406898
2722	0	0.0910838	1.42949e-316	0.0403181
2723	0	0.0912845	1.42949e-316	0.0399448
2724	0	0.0914833	1.42949e-316	0.0395729
2725	0	0.0916802	1.42949e-316	0.0391974
2726	0	0.0918753	1.42949e-316	0.0388165
2727	0	0.0920684	1.42949e-316	0.0384364
2728	0	0.0922596	1.42949e-316	0.0380323
2729	0	0.0924487	1.42949e-316	0.0376356
2730	0	0.0926359	1.42949e-316	0.0372471
2731	0	0.0928211	1.42949e-316	0.0368328
2732	0	0.0930042	1.42949e-316	0.0363991
2733	0	0.0931852	1.42949e-316	0.0359954
2734	0	0.0933642	1.42949e-316	0.0356003
2735	0	0.0935412	1.42949e-316	0.0352074
2736	0	0.0937162	1.42949e-316	0.0348015
2737	0	0.0938893	1.42949e-316	0.0344043
2738	0	0.0940602	1.42949e-316	0.0339722
2739	0	0.094229	1.42949e-316	0.0335671
2740	0	0.0943959	1.42949e-316	0.0331646
2741	0	0.0945607	1.42949e-316	0.0327637
2742	0	0.0947235	1.42949e-316	0.0323622
2743	0	0.0948843	1.42949e-316	0.0319585
2744	0	0.095043	1.42949e-316	0.0315368
